@lat,@lon,name
37.5580920,126.8940258,성산대교 북단
37.5602282,126.8909651,성산대교 북단
37.5558705,126.8963449,성산대교 북단
37.5438813,126.9264255,서강대교 북단
37.5431443,126.9303715,서강대교 북단
37.5320058,126.9489135,원효대교 북단
37.5400862,126.9386933,마포대교 북단
37.5337488,126.9452338,원효로
37.5375943,126.9420456,마포대교 북단
37.5369965,126.9410896,마포대교 북단
37.5160691,126.9798461,동작대교 북단
37.5459243,127.0336295,강변북로분기점
37.5293054,126.9103959,여의하류IC
37.5614980,126.8881755,한강공원입구
37.5734345,126.8684717,가양대교 북단
37.5784780,126.8591141,가양대교북단
37.5670460,126.8560901,가양대교남단
37.5637587,126.8623439,가양대교남단
37.5633748,126.8628340,가양대교분기점
37.5718233,126.9215711,연희
37.5651285,126.9098761,성산
37.5950604,126.9491324,홍은
37.5865920,126.9354870,홍제
37.5951352,127.0404595,월곡
37.6026892,127.0343805,하월곡분기점
37.6014956,127.0397635,월곡
37.3948749,127.2328720,태전분기점
37.4168497,127.1585025,섬말
37.3816759,127.2897112,쌍동분기점
37.3598561,127.3667575,열미
37.3584588,126.7687674,군자분기점
37.9625404,126.5532790,
37.9622857,126.5568175,
38.5668460,125.7311822,정방리 IC
38.6112414,125.7204356,사리원JC
38.6024229,125.7225862,침촌 인터체인지
38.3247614,126.3399520,
38.3029404,126.3579488,평산IC
37.5033546,127.0185355,반포IC
36.6265010,127.3833200,청주 나들목
33.4054069,130.5380908,鳥栖JCT
33.2311162,130.2355130,久保田IC
38.1576552,126.4672595,금촌IC
36.9408767,127.4481841,장양교차로
36.9455016,127.4511924,북진천IC
37.5236010,126.6924122,서인천
37.5242327,126.7616433,서운분기점
37.4872988,126.6750126,가좌
37.4844369,126.6748363,가좌
37.5248972,126.8314189,신월
37.2658138,127.1916173,서용인분기점
35.1192186,128.4639802,지산분기점
35.1616421,126.8336702,
36.8006426,127.4340238,태락교차로
37.1927502,126.7724133,마도분기점
37.0495618,126.8865492,서평택분기점
37.0530455,126.8938215,서평택분기점
37.0555595,126.8829722,서평택분기점
37.0516092,126.8887416,서평택분기점
37.3277857,126.7489946,남안산IC
37.1839734,127.0622660,북오산나들목
37.1837176,127.0575075,북오산나들목
35.8741807,127.0457008,대흥 교차로
35.2630197,126.7961241,남장성JC
35.4301918,126.8041670,백양사IC
37.5702484,126.6705968,청라
35.8874976,127.0786878,반월 교차로
35.4746657,127.4761359,동남원IC
35.4802914,127.4825885,동남원IC
37.4857520,126.4894384,공항신도시분기점
38.4039960,126.1965274,서흥IC
37.4328660,126.7384817,서창분기점
37.4379018,126.7394762,서창분기점
37.5975502,126.7761792,김포
37.3832386,126.7893426,
33.9011432,130.8502679,西港出口
35.1589768,126.7777112,운수
33.0234434,130.4280433,大牟田IC
36.0425728,126.7853370,동서천IC
33.6788138,130.9936875,みやこ豊津IC
33.7177796,130.9505488,行橋IC
33.7265117,130.9481421,行橋IC
33.3178495,130.0520766,浪瀬IC
33.3270826,130.0351596,岩屋IC
33.4942926,130.0766690,吉井IC
35.8449683,128.6062173,희망교지하차도
35.7030390,128.0247620,가조 나들목
35.7048010,128.0297362,가조 나들목
35.1916891,126.9376372,문흥
35.1905072,126.9292741,문흥
36.7685609,128.5716772,영주 나들목
37.5436385,126.8927927,한강공원입구
37.5476045,126.8887979,성산대교남단
37.4696776,126.9831179,사당IC
37.4699109,126.9489342,관악IC
35.0189599,126.6427940,다시IC
37.0421184,127.7483623,충주분기점
33.3027789,130.0921382,小侍IC
33.4147861,129.9979149,唐津IC
33.3108890,130.0741273,牧瀬IC
33.4985790,130.5926576,
33.7928230,130.9683188,苅田北九州空港IC
33.7968250,130.9638349,苅田北九州空港IC
37.4825089,126.8746243,
37.4613381,127.0418050,서울만남의광장휴게소
37.5393528,126.8898241,
37.4038480,127.0965164,판교
37.3592413,127.0633424,서분당(고기)
37.2900617,127.1028813,신갈분기점
37.6495230,127.1242367,별내
35.4984145,129.3037524,
35.4885466,129.3135048,
35.4685689,129.3411191,
33.3464875,126.3579008,봉성교차로
35.8556366,128.6086179,
33.4144036,126.3986774,렛츠런파크교차로
33.4075393,126.3887242,소길교차로
33.3779076,126.3703097,어음2교차로
33.3824690,126.3715857,어음2교차로
37.9143987,128.7901139,남양양IC
33.3968191,126.3774768,원동교차로
33.4029451,126.3813785,원동교차로
33.3106676,126.3452334,동광IC
33.3237226,126.3517000,동광1교차로
35.4821609,129.3293585,
33.3599854,126.3637725,새별오름
33.3644791,126.3666927,새별오름
37.6592587,126.7186265,이산포분기점
37.5170361,127.0808262,종합운동장 분기점
37.9943981,128.5321547,서양양IC
37.2065947,126.7609691,송산마도나들목
37.2110179,126.7594857,송산마도나들목
37.6872091,126.6802880,장월IC
37.6821237,126.6798197,구산IC
37.3756173,127.5261249,북여주IC
37.5189345,127.4500271,양평
35.2537808,129.1000232,구서
36.1335980,128.1734348,동김천IC
35.9179132,128.6673712,도동분기점
35.9037740,128.4932523,칠곡분기점
35.8393103,128.3260707,남성주IC
35.9198278,128.2488037,성주IC
37.6863167,126.7077395,"장산,가좌IC"
37.4879974,126.8727178,광명교
37.3933460,126.8384192,도리분기점
37.3989255,126.8449976,도리분기점
37.3943828,126.8502948,도리분기점
37.4065196,126.6467126,송도
37.4029610,126.6523872,송도IC
37.4038870,126.6521330,송도IC
37.5341848,126.5586910,북인천
35.0708391,126.9740645,교리교차로
35.0654756,126.9778385,교리교차로
37.0644650,127.9180805,동충주IC
37.0344850,127.8101053,노은 분기점
37.0393086,127.7474777,충주분기점
33.7028339,130.9618903,今川PA/スマートIC
33.7073029,130.9572225,今川PA/スマートIC
37.5994748,126.8357990,행주산성 분기점
35.2071994,126.8343500,산월
35.2252956,128.8924952,동김해
37.0148724,126.9895162,오성IC
37.1289259,127.0003868,향남IC
37.1325000,127.0012528,향남IC
37.1820013,126.9744078,정남나들목
37.1760634,127.0334868,오산휴게소(하행)
37.1783725,127.0399814,오산휴게소(상행)
36.6198575,127.3973076,강상촌분기점
36.6199137,127.3973940,강상촌분기점
36.6226042,127.3954427,강상촌분기점
35.9874401,127.1140609,익산
36.0233163,127.0936342,연명교차로
36.0183640,127.0903826,연명교차로
35.9896863,127.0597246,금마교차로
35.9284477,127.0617546,온수교차로
35.9014878,127.0503403,해전분기점
35.8852364,127.0467021,용정분기점
35.8851593,127.0450202,용정분기점
35.8846672,127.0459428,용정분기점
35.8925947,127.0983629,신미 교차로
35.8846594,127.1597612,용진 교차로
37.8384691,127.0821483,회암교차로
37.9050559,127.0283384,동두천
33.3463056,129.9247272,南波多谷口IC
37.2497233,127.5878818,남여주 나들목
37.2370000,127.5883336,여주분기점
37.2395549,127.5876521,여주분기점
37.3200009,127.0543804,서수지
37.3020713,127.0580870,광교·상현
37.2971083,127.0607868,
36.2801375,127.6758372,금강IC
37.0192413,126.9849787,오성IC
35.2833905,128.9886452,대동분기점
35.2796446,128.9825623,대동분기점
35.2244805,128.9141460,김해 분기점
37.0337642,127.7320984,충주분기점
37.0100836,127.6673234,서충주IC
37.0100223,127.6708773,서충주IC
37.0375916,127.8093922,노은 분기점
37.0384021,127.8032682,북충주 나들목
37.7644190,127.0838457,자금교차로
37.0126481,126.9876821,오성IC
37.5163314,126.9412620,여의상류IC
37.5174228,126.9425895,여의상류IC
37.0638649,127.9250717,동충주IC
37.4384559,126.8988190,소하분기점
37.6918785,126.7079013,송산IC
37.5192088,126.6785768,
37.3281576,127.0642254,
37.3260541,127.0677041,
37.3263656,127.0669646,
37.7904262,126.6793938,성동IC
37.5723838,127.1637999,강일IC
37.5755634,127.1692427,강일분기점
37.3016782,126.9355108,동안산·당수
37.3900293,126.8663262,동시흥 분기점
37.4112596,126.8576935,남광명분기점
37.4441985,127.0035852,광창
33.0113944,130.5838964,玉名PA(上り)
33.1463922,130.4222017,徳益IC
33.1302328,130.4249040,大和北IC
33.5888102,130.4990113,須恵PA(下り)/スマートIC
35.6962619,128.1865086,해인사 나들목
35.6963659,128.1879694,해인사 나들목
33.8019947,130.8574427,小倉南IC
33.8731620,130.8079465,枝光出口
37.3289119,126.9326546,동군포IC
37.2270085,128.8076611,사북교차로
37.2627029,128.7508559,남면교차로
37.2162589,128.8329304,부처소교차로
37.3911797,127.0703668,서판교
37.3853185,127.0694907,서판교
37.6309743,127.0649830,월계1교
35.8747660,128.6086599,신천교지하차도
34.9851831,127.5444470,순천분기점
34.9905354,127.5320264,순천분기점
37.8972675,126.7486644,자유IC
35.2760948,128.6714258,남산교차로
35.9433925,129.3883925,남포항
35.3142856,128.7247170,진영교차로
33.3547882,126.3605351,봉성교차로
37.3228229,126.9627458,부곡IC
37.3671166,126.9993441,청계
37.6432340,126.7534528,한류월드IC
35.9514030,129.3677411,대송
37.3937442,127.2373504,태전분기점
37.3941519,127.2353936,태전분기점
37.3941928,127.2356995,태전분기점
36.7125730,127.5495015,학평교차로
36.7129965,127.5521628,학평교차로
36.6778904,127.5209780,국동교차로
36.6815727,127.5190551,국동교차로
36.6825733,127.5221844,국동교차로
37.6648819,127.1535188,임송IC
37.6901159,127.1662217,연평IC
37.0789069,128.1698626,제천분기점
37.0791473,128.1730173,제천분기점
37.0758147,128.1821195,남제천 나들목
37.4253766,127.1235146,성남
33.7516549,130.6415623,宮田スマートIC
35.9544496,129.4393991,세계
33.7749912,130.6895473,鞍手IC
37.4207150,127.1548904,대원
35.1950256,128.8114940,장유
37.4352746,126.8937083,소하
37.5398512,126.7500534,계양
35.1330720,128.7805510,소사교차로
35.1349668,128.7779150,진해IC
35.1812475,128.8359055,응달교차로
35.8997156,127.1217001,전미 교차로
37.8640926,126.7635779,당동IC
37.0376923,127.6115051,
37.0391306,127.6104054,
37.3954933,126.8634958,동시흥 분기점
37.3962502,126.8550427,동시흥 분기점
33.2174808,130.2142884,芦刈IC
33.2062642,130.2151586,芦刈南IC
35.3648423,127.1287573,순창IC
37.4382833,126.9058626,금천램프
37.4662333,126.9452824,관악IC
37.4711503,126.9579292,낙성대JC
35.1580395,128.1131352,진주IC
37.4027713,127.2056143,직동
37.4625842,126.8886770,금천 나들목
37.4106239,127.0895840,대왕판교
33.7879603,130.7459654,金剛出口
36.6628858,127.5135588,
35.2891113,128.3884879,함안
35.8948875,127.1051974,신미 교차로
36.3999814,128.4059314,서의성IC
36.4019883,128.4129249,서의성IC
36.3750994,128.2692001,상주분기점
36.4316413,128.6296092,안동분기점
36.3808158,129.3596524,영덕분기점
37.3716338,127.3200141,초월IC
37.3799140,127.2974747,쌍동분기점
37.3841242,127.3153203,경기광주분기점
37.3857886,127.3155373,경기광주분기점
37.3810187,127.3972368,동곤지암IC
37.3806010,127.4039958,동곤지암IC
37.3784658,127.5161018,흥천이포IC
37.3781260,127.5125212,흥천이포IC
37.3330786,126.7522222,남안산IC
35.9491601,129.3916780,남포항교차로
35.4185507,127.3596530,남원역교차로
35.4121746,127.3570069,남원역교차로
36.6934274,127.4721333,오동분기점
35.1145673,128.0871467,사천 IC
37.3849078,127.5796815,대신IC
37.3846313,127.5817751,대신IC
37.3856239,127.9290048,원주분기점
37.3925667,127.9334916,원주분기점
37.3910476,127.8927789,신평분기점
37.3894906,127.8839773,신평분기점
37.3932689,127.8551952,서원주IC
37.3947566,127.8628146,서원주IC
37.3192166,127.0907332,
37.3205517,127.0864899,
35.7850795,129.4255851,동경주
35.7794273,129.4226389,동경주
35.7337374,129.3178060,남경주
35.7301486,129.3095127,남경주
35.5565063,129.2515716,울산 분기점
35.6196639,129.2846300,척과구룡IC
37.5300656,126.9523442,원효대교 북단
37.5956488,126.7989609,개화
37.4517996,129.1252862,삼척IC
37.3956023,129.2019657,근덕나들목
37.4507501,129.1298088,삼척IC
37.5094966,129.0943745,동해IC
38.2029204,128.5188414,속초IC
38.1568721,128.5866362,북양양IC
38.1515959,128.5852765,북양양IC
36.4549238,129.0227398,청송IC
36.4552780,129.0267839,청송IC
36.3644859,128.2401653,낙동분기점
36.3674601,128.2460840,낙동분기점
36.3759007,128.2922986,동상주IC
36.3758902,128.2985444,동상주IC
36.4363910,128.8837654,동안동IC
36.4367937,128.8909423,동안동IC
36.4939322,129.1217473,동청송영양
36.3823395,129.3670849,영덕IC
36.4331316,128.6139359,안동분기점
36.4326302,128.6268451,안동분기점
36.4398411,128.6182878,안동분기점
36.4327857,128.6168866,안동분기점
35.2267990,128.7739779,진례분기점
35.2287556,128.7773268,진례분기점
36.3660192,128.2390304,낙동분기점
36.3663632,128.2394841,낙동분기점
36.9868719,127.6174605,음성IC
36.9908984,127.6214908,음성IC
35.1791536,128.7853511,대청
37.7537730,127.2165287,팔야교차로
37.3227536,126.9273004,남군포
37.3274104,126.9247825,남군포
37.8131647,127.0738229,고암교차로
37.0121378,126.9966020,오성IC
37.0139743,126.9934077,오성IC
34.8980811,127.4880611,순천만IC
37.1725001,127.0945203,동탄분기점
37.1763339,127.0972308,동탄분기점
34.8349633,127.2943424,벌교IC
36.1376927,128.1784505,동김천IC
37.4826492,126.4207750,제2국제업무단지
37.4838626,126.4204651,제3국제업무단지
37.4857325,126.4188529,제3국제업무단지
37.2941959,126.9431225,당수IC
35.8993168,127.1491899,완주
37.5304595,127.2154828,하남
37.5230065,127.2205053,하남
35.9286917,127.0802837,삼례
33.8117379,130.8809320,北九州JCT
33.8051560,130.8496626,小倉南IC
33.7787404,130.7011510,直方PA(上り)
33.7466658,130.6048132,若宮IC
33.3213945,130.5544874,久留米IC
33.0154496,130.5841484,玉名PA(下り)
35.1991149,128.8040845,장유
33.3816953,130.7223697,朝倉IC
37.2351327,126.7602202,송산포도 휴게소
37.2405371,126.7581163,송산포도 휴게소
37.1984455,128.6095559,석항교차로
37.5625464,126.8868661,성산대교분기점
35.2878943,128.5053610,칠원JC
37.3235595,126.9609935,부곡IC
35.3235234,129.0229596,남양산
37.5174650,127.0789194,한강공원입구
35.2189705,126.8274596,광산IC
34.6975587,126.7122746,강진 무위사
37.1820753,128.2669777,송학교차로
37.1840241,128.2707455,송학교차로
37.1865777,128.2790871,무도교차로
37.1858789,128.2835635,무도교차로
37.1745522,128.3203792,쌍용1교차로
37.1716457,128.3477844,창원교차로
37.1868995,128.3707408,연정교차로
37.1855520,128.3966517,연당교차로
37.1934615,128.5633747,연하교차로
34.8414155,126.4212848,목포IC
35.1799614,128.8217221,남장유
36.8250126,127.1679690,천안
35.8941612,128.5930353,
37.2464841,127.2646006,용인분기점
37.2397724,127.2953663,양지IC
33.3220217,129.8056003,山代久原IC
33.4148727,130.0052273,唐津IC
38.0711007,128.5942009,양양분기점
36.5799709,128.6604614,교리교차로
37.7032755,127.0433151,호원
35.9957354,129.3146650,중명
35.9717104,129.3451523,우복
34.9762260,127.6017546,광양IC
35.4295046,127.3933108,남원 나들목
34.8139060,127.1046108,보성IC
34.8140824,127.1065018,보성IC
37.1802066,128.3041030,쌍용교차로
37.1794896,128.3133628,쌍용1교차로
37.1676895,128.3323152,쌍용2교차로
37.1694751,128.3256032,쌍용2교차로
37.1878010,128.4437331,영월
37.1823084,128.5085146,동영월교차로
37.1867484,128.5123452,동영월교차로
37.1913002,128.5570017,연하교차로
37.6698757,126.6257873,서김포·통진
37.6031086,126.6159488,검단·양촌
37.5972486,126.8575009,현천IC
37.5952356,126.8638243,현천IC
37.1990303,126.8883830,남비봉나들목
36.6771247,127.5199507,국동교차로
36.6986931,127.4923150,외남교차로
35.2513888,128.5193308,내서 분기점
36.9172771,128.9711167,어지교차로
37.4032556,127.1905764,직동
35.2238948,128.7742557,남진례
36.6889220,127.5177700,구성교차로
37.7583435,127.0918434,자금교차로
37.4704864,126.9881655,사당IC
35.8641336,129.1011930,북건천
35.9678530,129.3449775,우복
35.9690238,129.3489596,우복
37.5169584,126.6241587,남청라
37.5144493,126.6258813,남청라
37.5611703,126.6228874,북청라
36.7038245,127.5377022,도원교차로
36.6927362,127.5322183,묵방리교차로
37.2422685,127.3621768,덕평IC
37.2789374,126.9505264,금곡
37.2894721,126.9486338,금곡IC
37.6459920,126.7469207,한류월드IC
37.3261744,126.9228857,군포
33.2260211,129.6460215,佐々IC
37.2498194,126.9500668,천천
37.2345680,126.8601440,양노
37.2418424,126.9346279,샘내
37.2489184,126.9457785,천천
37.2363514,126.9188373,내리
37.2316660,126.8823677,백학
37.2327981,126.8628673,양노
37.2308766,126.9004317,쌍학간이IC
37.2534704,126.9492102,천천
37.5769059,127.1433724,남구리
37.8449964,127.1673407,선단
37.9110744,127.2188418,신북
37.5785248,127.1369094,남구리
37.8208556,127.1379092,소흘분기점
37.8180682,127.1494961,소흘분기점
37.8120544,127.1383468,소흘분기점
37.5757926,127.1354532,남구리
37.5786323,127.1327035,남구리
37.6109522,127.1147492,중랑
37.6149227,127.1135594,중랑IC
37.7233253,127.1138110,동의정부
37.7179387,127.1110805,동의정부
37.7454132,127.1213696,민락
37.7505205,127.1218900,민락
37.8015336,127.1328708,소흘
37.7962511,127.1317719,소흘
37.8470623,127.1730511,선단
37.4245067,126.9093969,석수
37.4243352,126.8949300,일직분기점
37.4251514,126.9114163,삼막
37.4289442,126.9160925,삼막
37.4099648,127.1034164,동판교
37.4045430,126.9912580,북의왕
37.4954089,126.4255405,제3국제업무단지
37.4983418,126.4555465,화물터미널
37.5015452,126.4811563,운서
37.6357630,127.1270092,중랑
37.6138610,127.1081390,중랑IC
37.2080802,127.1259298,중리교차로
36.7231233,127.1414533,남풍세
36.7144779,127.3521873,옥산분기점
36.7434565,127.4610199,오창분기점
36.7457659,127.4691893,오창분기점
36.7072922,127.3476824,옥산분기점
36.7181116,127.3396110,옥산분기점
37.1745859,127.1243617,신리교차로
37.1682688,127.1236573,신리교차로
37.7573223,128.8020534,강릉대관령휴게소(강릉방향)
37.4121959,127.1051645,동판교
37.4225858,127.1322249,성남시청교차로
37.4080357,126.9843624,북의왕
37.3724839,127.3192974,경기광주분기점
37.3747084,127.3282437,초월IC
37.6806920,126.7079354,"장산,가좌IC"
37.6078689,127.0013141,정릉
37.6043403,127.0268655,길음
37.5706860,127.1250938,아천IC
36.6739967,127.2140209,전의2교차로
36.6730550,127.2189628,전의2교차로
37.6107582,127.1191684,중랑IC
37.4982901,126.4666168,운서
37.4969051,126.4443240,용유
37.4777397,126.4259224,제2국제업무단지
37.4967335,126.4448129,화물터미널
35.9691988,129.4529877,금광
35.9502644,129.4347243,세계
35.9426821,129.4112987,오천
35.9452613,129.4182375,오천
35.1988865,129.2040892,동부산 나들목
37.6092586,126.9974291,국민대입구
37.3775601,126.9981467,학의분기점
35.1449164,127.4578136,황전IC
37.3861499,126.8682086,목감휴게소
35.1929258,126.8639930,동림
37.8168918,127.1467815,소흘분기점
37.6803397,127.1133206,서별내IC
37.6803403,127.1088262,서별내IC
37.6868376,127.1333750,동별내IC
37.6687632,127.1366713,남별내
37.6747702,127.1380050,남별내
37.6497643,126.6040636,대곶
37.5985798,126.6201071,검단·양촌
37.6444360,126.6025628,대곶
37.6252292,127.1394326,
37.6120095,127.1428207,구리
37.6153119,127.2094743,무대
37.6482594,127.2503128,평내
37.6493473,127.3366425,월산IC
37.6487915,127.1768692,먹골교차로
33.6231190,130.6722253,
36.8613465,127.9275886,괴산교차로
36.9550666,127.5547705,금왕꽃동네IC
36.9540785,127.5469731,금왕꽃동네IC
37.5092972,126.9963441,한강공원입구
37.2912272,127.3777187,
37.2937925,127.3793626,신둔IC
37.2906354,127.3789533,
37.6088602,127.1910820,이패
37.6485705,127.1710313,먹골교차로
37.6465440,127.1910546,사릉IC
37.5963791,127.1778638,수석
37.4003386,127.6706110,동여주IC(하이패스)
37.4001602,127.6745107,동여주IC(하이패스)
37.3995431,127.7495901,동양평IC
37.5746371,127.1318094,아천IC
37.7583922,127.9683842,동홍천IC
37.7895696,128.1439276,내촌IC
37.7884337,128.1356801,내촌IC
37.9145604,128.2894080,인제IC
37.9137257,128.2879094,인제IC
35.2342193,126.8247965,북광산IC
35.0787598,126.9681097,중촌IC
37.6610445,127.1556429,신월교차로
37.6573750,127.1586442,신월교차로
37.6495891,127.1611670,구진관IC
37.4148067,126.8597237,남광명분기점
37.5333773,127.3046098,조안 IC
35.2550258,128.8185378,덕암교차로
35.2371672,128.8326958,주촌교차로
35.2137864,128.8515491,칠산교차로
35.2819701,129.2179304,기장분기점
35.2839874,129.2274904,기장분기점
35.2763400,129.2234153,기장분기점;기장
35.2742568,129.2216215,기장분기점
35.2821079,129.2101675,기장
35.9034562,128.5866472,침산교지하차도
35.9071364,128.6337304,불로IC
36.0386697,126.9500205,다송교차로
37.1168234,126.8210831,조암
37.1205924,126.8157966,조암
35.9000181,129.2409013,신당1교차로
34.9607503,127.8129722,명덕교차로
34.9652935,127.8143718,명덕교차로
34.9812702,127.8118023,조금교차로
34.9856509,127.8141571,조금교차로
37.3881718,126.7564819,월곶분기점
35.5115189,129.2789431,
35.4765659,129.3253159,
36.7247637,127.4144292,서오창IC
36.7314782,127.4207395,서오창
36.3133558,128.3222524,도개IC
36.3154854,128.3205585,도개IC
37.7787546,127.0769667,광사교차로
37.7996660,127.0755844,고읍교차로
37.8058831,127.0750234,고읍교차로
37.8140219,127.0734909,고암교차로
37.8343933,127.0792408,회암교차로
36.2462807,128.4801692,서군위IC
35.9234927,129.0061779,영천분기점
37.6957157,127.1659689,연평IC
37.2150823,127.2045829,대촌분기점
37.2289518,127.1837325,명지
37.2711577,127.1124479,상갈
37.1275905,126.8807842,발안IC
37.1831073,127.4414088,남이천IC
37.4773901,127.2458724,산곡분기점
37.0186401,127.4825811,삼성IC(하이패스)
37.5234013,128.2770091,동둔내IC(하이패스)
36.0425858,126.7850003,동서천IC
36.6531160,127.3730822,옥산IC(하이패스)
36.4486458,127.8698914,구병산IC(하이패스)
35.2848443,129.1454060,기장철마
35.2831084,129.1524105,기장철마
35.2834601,129.1144438,금정
35.2839064,129.1098372,금정
35.2871382,129.1017074,노포분기점
35.2886786,129.0988111,노포분기점
35.2829711,129.1044362,노포분기점
36.0435692,128.8081597,신녕 나들목
37.6305113,126.7779781,신평IC
37.6170763,126.7412618,향산교차로
36.7097609,127.5481528,학평교차로
36.7372122,127.5527712,신기교차로
36.7435713,127.5550276,장재교차로
36.7566550,127.5627092,금암교차로
36.1577827,128.5687150,군위 분기점
36.1614975,128.5510593,군위 분기점
36.1632759,128.5484600,군위 분기점
36.1597758,128.5480932,군위 분기점
36.1589309,128.5673123,군위 분기점
36.1559860,128.5665857,군위 분기점
36.2473423,128.4780784,서군위IC
36.0979001,128.6614274,동군위IC
36.0322847,128.8829002,화산 분기점
35.4249642,126.8025466,백양사IC
35.9766946,127.0531637,금마교차로
36.0639662,127.0811808,여산교차로
37.2108720,127.1233948,중리교차로
37.6620847,126.7304887,법곳IC
37.6653296,126.7197813,법곳IC
36.6590199,127.3705616,옥산IC(하이패스)
37.3573371,127.3734462,열미
37.3464145,127.3913100,봉현IC
37.3140058,127.4347463,도암
37.3121632,127.4400201,도암
37.3118493,127.4615758,백사IC
37.3088606,127.4711052,백사
37.3101945,127.4659840,백사
37.3073237,127.4959450,도지
37.3068585,127.4876215,도지
37.2920514,127.5216617,부발
37.2866152,127.5249411,부발
37.2635179,127.5239090,수정
37.2588353,127.5235576,수정
37.2384786,127.5206096,응암
37.1863632,127.4413665,남이천IC
35.2701661,128.9904682,대감분기점
35.2703752,128.9871547,대감분기점
35.2700511,128.9754048,대감분기점
35.2694206,128.9791192,대감분기점
35.2723473,128.9831410,대감분기점
35.2629107,128.9825653,대감분기점
35.2672019,128.9826390,대감분기점
35.3005044,128.7704028,진영
35.2986605,128.7648189,진영
35.2832705,128.7214869,진영분기점
35.2789442,128.7231702,진영분기점
35.8890849,127.0852955,반월 교차로
37.8354235,127.1084061,옥정나들목
35.2705229,128.9995030,김해가야
35.2711835,129.0033318,김해가야
35.3048995,128.8941659,광재
35.3054086,128.8997877,광재
33.2314566,130.2433943,久保田IC
35.6150096,129.2824773,척과구룡IC
36.0976492,128.4529734,구평
36.8676849,127.9220141,괴산 나들목
37.0225953,127.4825662,삼성IC(하이패스)
35.2577391,127.1550925,곡성기차마을휴게소 (논산방향)
35.2596713,127.1479244,곡성기차마을휴게소 (순천방향)
36.1422122,128.3044533,북구미IC(하이패스)
37.0252045,127.0369531,평택고덕IC
37.0261572,127.0304948,평택고덕IC
33.3385464,130.0300465,相知長部田IC
36.9392147,128.9965141,현동교차로
36.9425770,128.9984928,현동교차로
36.9787015,128.9938028,백병교차로
37.0542532,129.0033317,대현교차로
37.7578892,128.0105011,홍천 휴게소 (서울 방향)
33.2168163,130.3133230,空港東IC（仮称）
35.9958757,128.9559477,동영천
35.9925161,128.9602567,동영천
36.4191006,128.6832871,북의성 나들목
36.0557206,126.7805927,동서천분기점
36.6101206,127.5280149,백운교차로
33.3871553,129.9350250,北波多IC
33.2988742,129.9140757,伊万里東府招IC
33.2016725,130.3646540,大川中央IC
37.2380526,127.4220781,호법분기점
37.2348668,127.4308337,호법분기점
36.7877153,127.0508277,아산현충사 나들목
37.0994291,127.1194345,남사진위
33.6114483,130.5819509,城戸IC
37.6324193,126.8201790,토당교차로
37.6485622,126.8262569,주교교차로
33.8641135,130.7432237,陣原ランプ
37.8808396,127.0380719,은현
37.8799863,127.0389107,은현
37.4167778,127.0833526,금토분기점
37.5640518,126.8842555,한강공원입구
37.5700978,126.8737962,한강공원입구
37.3999128,127.0010777,북청계
36.9131466,128.8192008,다덕교차로
36.9149117,128.8113829,다덕교차로
36.7685375,127.1717977,천안분기점
35.2341226,126.8213984,북광산IC
35.2347251,127.0051686,창평IC
35.0139226,127.3779863,승주IC
37.8134988,127.1419126,소흘분기점
35.3989940,126.6813762,남고창IC
33.1704664,130.4232909,三橋IC
33.1787473,130.4173466,柳川東IC
37.3855467,126.8552146,시흥하늘휴게소(브릿지스퀘어)
37.3835245,126.8556676,시흥하늘휴게소(브릿지스퀘어)
37.1778536,127.0982907,동탄분기점
36.8964906,127.1892867,북천안
33.2198146,130.2910758,東与賀IC（仮称）
37.0976916,126.9944100,양감IC
37.0994515,126.9950184,양감IC
37.9092914,127.0293714,동두천
34.9489584,127.8652633,노량교차로
33.9591910,130.9636682,門司港IC
33.9573763,130.9667869,めかりPA(上り)
35.8839617,127.1608165,용진 교차로
35.9000096,127.1282545,전미 교차로
35.9559919,129.3618488,대송
33.2238499,130.2163335,芦刈IC
36.0425599,128.8114126,신녕 나들목
33.3505518,129.7631714,今福IC
33.3550518,129.7430563,調川IC
37.8831750,127.2205097,포천
34.8348467,127.3025725,벌교IC
35.9272965,129.0107119,북안
35.8008520,128.4816067,화원옥포
35.7999370,128.4761109,화원옥포
37.2610268,127.1350579,어정
37.2640028,127.1333926,어정
37.2523025,127.1406203,상하
37.2295643,127.1827197,역동
37.2321124,127.1773500,역동
37.2264018,127.1918588,명지
35.2310314,128.7685422,진례분기점
37.6363587,126.7183810,북변IC
37.4841218,127.4642950,남양평나들목(하이패스)
35.1267729,126.4811184,함평천지 휴게소 (서울 방향)
35.0732144,126.4796166,함평천지 휴게서 (목포 방향)
35.8068713,129.1854016,경주IC
37.4971749,126.6757539,석남
37.4697169,126.6740783,주안산단
37.4807205,126.6746133,방축
35.7563503,128.3676416,고령 분기점
35.7576866,128.3726532,고령 분기점
35.7590090,128.3773275,고령 분기점
36.0588744,128.2677885,남김천IC
36.7048054,128.1114460,문경새재IC
36.7592295,127.9921535,연풍IC
36.9824539,127.8456400,충주 나들목
36.8535068,128.5288315,풍기 나들목
36.9181092,128.3608194,단양 나들목
37.0147127,128.2885460,북단양 나들목
36.1916697,128.3535901,항곡
35.8025408,129.1478828,건천
35.5136700,129.2508300,문수
35.2217977,129.2085089,해운대 나들목
35.2042100,129.2022400,동부산 나들목
37.7084719,127.0573465,상촌IC
37.8791710,127.2175418,포천
37.8407412,127.0912205,양주
