pid,property,invest_target,kind,inferred_status,book_value_mn,lon,lat,geo_method
대구신서지구(A-4BL) | 대구광역시 동구 사복동 852(대구신서지구 A-4BL),대구신서지구(A-4BL),주택,일반,최근 투자보고서 있음(계속 운용 추정),72264.20999999999,128.752539286587,35.8739453695319,addr
대구신서지구(A-4BL) | 대구광역시 동구 사복동 852번지(대구신서지구 A-4BL),대구신서지구(A-4BL),주택,일반,최근 투자보고서 있음(계속 운용 추정),,128.752539286587,35.8739453695319,addr
대구신서혁신 A-7 | 대구 동구 혁신대로 450,대구신서혁신 A-7,주택(공동주택),일반,상호·명칭 변경 신호,,128.745518970322,35.8733566337351,addr
"대구신암 
공공지원민간임대주택 | 대구광역시 동구 신암동 225-4번지 일원","대구신암 
공공지원민간임대주택",주택,개발사업,특이공시 있음(계속 공시 가능),207453.0,128.622940365703,35.8815053964947,addr
"대구신암 _x000D_
공공지원민간임대주택 | 대구광역시 동구 신암동 225-4번지 일원","대구신암 _x000D_
공공지원민간임대주택",주택,개발사업,특이공시 있음(계속 공시 가능),,128.622940365703,35.8815053964947,addr
"대구신암공공지원_x000D_
민간임대주택 | 대구광역시 동구 신암남로15길 62, 건설중 공공지원민간임대아파트임 (신암동)","대구신암공공지원_x000D_
민간임대주택",주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,128.621428700042,35.881207624796,addr
"대구신암공공지원_x000D_
민간임대주택 | 대구광역시 동구 신암동 225-4번지 일원","대구신암공공지원_x000D_
민간임대주택",주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,128.622940365703,35.8815053964947,addr
"대구연경 A-1 BL | 대구광역시 북구 연경중앙로 55 (연경동, 대구연경 연경숲)",대구연경 A-1 BL,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.615390869749,35.9489037739441,addr
대구옥포S-1 | 대구광역시 달성군 옥포면 교항리 3008,대구옥포S-1,주택,일반,특이공시 있음(계속 공시 가능),95889.0,128.447610699994,35.7852871320445,addr
대구옥포S-1 | 대구광역시 달성군 옥포읍 금계길 12,대구옥포S-1,주택,일반,특이공시 있음(계속 공시 가능),92754.0,128.447508872868,35.7859965008244,addr
대구옥포S-1 | 대구광역시 달성군 옥포읍 금계길 12 (대구옥포르상트레빌),대구옥포S-1,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.447508872868,35.7859965008244,addr
대구옥포S-1BL | 대구광역시 달성군 옥포면 교항리 3008,대구옥포S-1BL,주택,일반,특이공시 있음(계속 공시 가능),96915.0,128.447610699994,35.7852871320445,addr
대구율하 | 대구 동구 율하동,대구율하,주택,일반,특이공시 있음(계속 공시 가능),53481.0,128.692190221825,35.8643519307831,addr
대구율하(1)3 | 대구 동구 율하동,대구율하(1)3,주택,일반,특이공시 있음(계속 공시 가능),51010.995787,128.692190221825,35.8643519307831,addr
"대구율하(1)3 | 대구광역시 동구 금호강변로3길 35 (율하동, 대구율하 율하숲)",대구율하(1)3,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.68885396506,35.8674635419205,addr
대구율하(1)3 | 대구시 동구 율하동,대구율하(1)3,주택,일반,특이공시 있음(계속 공시 가능),,128.692190221825,35.8643519307831,addr
"대구율하(1-3) 율하숲 | 대구광역시 동구 금호강변로3길 35 (율하동, 대구율하 율하숲)",대구율하(1-3) 율하숲,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.68885396506,35.8674635419205,addr
대구율하(1-3) 율하숲 | 대구시 동구 금호강변로3길 35,대구율하(1-3) 율하숲,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.68885396506,35.8674635419205,addr
대구율하3 | 대구 동구 율하동,대구율하3,주택,일반,특이공시 있음(계속 공시 가능),51773.0,128.692190221825,35.8643519307831,addr
대구테크노 | 대구광역시 달성군 유가면 테크노 상업로 111,대구테크노,주택,일반,특이공시 있음(계속 공시 가능),100487.0,128.461293041814,35.6948479907093,addr
대구테크노 | 대구광역시 달성군 유가면 테크노상업로 111,대구테크노,주택,일반,특이공시 있음(계속 공시 가능),,128.461293041814,35.6948479907093,addr
대구테크노 | 대구광역시 달성군 유가읍 테크노상업로 111 (대구테크노폴리스4단지),대구테크노,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,128.461293041814,35.6948479907093,addr
대구테크노A10 | 대구광역시 달성군 유가면 테크노상업로 111,대구테크노A10,주택,일반,특이공시 있음(계속 공시 가능),101975.0,128.461293041814,35.6948479907093,addr
대구회관 | 대구광역시 수성구 동대구로 334 (범어동),대구회관,복합시설,일반,특이공시 있음(계속 공시 가능),,128.627178155447,35.8600369120632,addr
대구회관 | 대구광역시 수성구 범어동 177-4,대구회관,복합시설,일반,특이공시 있음(계속 공시 가능),,128.627397472085,35.8600487195652,addr
대성디큐브시티 | 서울시 구로구 신도림동 692,대성디큐브시티,호텔,일반,청산·종료 관련 신호,126114.0,126.888897552736,37.5085848476582,addr
"대연파크푸르지오 114동 | 부산광역시 남구 홍곡로 360, 114동 (대연동, 대연파크푸르지오)",대연파크푸르지오 114동,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,129.090820034146,35.1253456097927,addr
대일빌딩 | 서울특별시 중구 남대문로1가 18,대일빌딩,오피스,일반,특이공시 있음(계속 공시 가능),70301.0,126.983042781673,37.5679378249514,addr
대전 대동 리테일 | 대전광역시 동구 동대전로 67 (대동),대전 대동 리테일,리테일,일반,최근 투자보고서 있음(계속 운용 추정),,127.441806693434,36.3294023319073,addr
대전PEER둔산 | 대전광역시 서구 둔산동 928번지,대전PEER둔산,주택(준주택),일반,특이공시 있음(계속 공시 가능),,127.389675150653,36.3583021476738,addr
대전관평 1345 공공지원 민간임대주택사업 | 대전광역시 유성구 관평동 1345,대전관평 1345 공공지원 민간임대주택사업,주택(준주택),개발사업,특이공시 있음(계속 공시 가능),,127.38807155657,36.4281983727986,addr
대전관평 | 대전광역시 유성구 관평동 1356,대전관평,주택(준주택),일반,특이공시 있음(계속 공시 가능),,127.388557966737,36.4288440060717,addr
대전회관 | 대전광역시 서구 둔산중로 8 (탄방동),대전회관,복합시설,일반,특이공시 있음(계속 공시 가능),,127.387352516134,36.347289238323,addr
대전회관 | 대전광역시 서구 탄방동 700 등,대전회관,복합시설,일반,특이공시 있음(계속 공시 가능),,127.387287251312,36.34731477288,addr
대치동 | 서울시 강남구 삼성로414 (대치동 959-5),대치동,복합형,일반,최근 투자보고서 있음(계속 운용 추정),1676.0,127.058373979093,37.5041438676255,addr
대치동 사회주택 | 서울시 강남구 삼성로414 (대치동 959-5),대치동 사회주택,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.058373979093,37.5041438676255,addr
대치타워 | 서울특별시 강남구 대치동891,대치타워,오피스,일반,특이공시 있음(계속 공시 가능),,127.053580207777,37.5054417848432,addr
대치타워 | 서울특별시 강남구 테헤란로 424,대치타워,오피스,일반,특이공시 있음(계속 공시 가능),,127.053467711791,37.5054927426087,addr
"대흥2구역 | 서울 마포구 대흥동 806, 807, 노고산동 126, 127(대흥로 175)",대흥2구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.944416178426,37.555259297312,addr
더프라임타워 | 서울시 용산구 원효로 1가 41-1번지,더프라임타워,오피스,일반,청산·종료 관련 신호,168404.0,126.970150783239,37.5408991193098,addr
"도봉구 창동 691-3외 1필지 | 서울특별시 창동 691-3,9",도봉구 창동 691-3외 1필지,주택,일반,특이공시 있음(계속 공시 가능),4021.0,127.03949454579,37.6518162487509,addr
"도봉구 창동 691-3외1필지 | 서울특별시 도봉구 창동 691-3,9",도봉구 창동 691-3외1필지,기타,일반,특이공시 있음(계속 공시 가능),,127.03949454579,37.6518162487509,addr
도봉구 창동 691-3외1필지 | 서울특별시 마포구 연남동 240-9,도봉구 창동 691-3외1필지,주택,일반,특이공시 있음(계속 공시 가능),4040.0,126.923811815958,37.5647819671281,addr
"도봉구 창동 691-3외1필지 | 서울특별시 마포구 창전동 5-57,142",도봉구 창동 691-3외1필지,주택,일반,특이공시 있음(계속 공시 가능),4040.0,126.930021897017,37.5535933575299,addr
"도선동 _x000D_
역세권청년주택 | 서울특별시 성동구 도선동 286번지 일원","도선동 _x000D_
역세권청년주택",주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.032327736683,37.5635530729529,addr
"도선동 _x000D_
역세권청소년주택 | 서울특별시 성동구 도선동 286번지 일원","도선동 _x000D_
역세권청소년주택",주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.032327736683,37.5635530729529,addr
도선동 역세권청소년주택 | 서울특별시 성동구 도선동 286번지 일원,도선동 역세권청소년주택,복합형,개발사업,특이공시 있음(계속 공시 가능),,127.032327736683,37.5635530729529,addr
도지물류센터 | 경기도 이천시 백사면 조읍리 25,도지물류센터,물류,일반,조직개편 신호,,127.485775612085,37.3151976642152,addr
도지물류센터 | 경기도 이천시 백사면 지읍로 54,도지물류센터,물류,일반,조직개편 신호,,127.484208242883,37.3146920350994,addr
"도화이편한
세상(5단지 및 6-1단지) | 인천시 남구 숙골로
88번길 46, 숙골로112번길 11","도화이편한
세상(5단지 및 6-1단지)",주택,일반,최근 투자보고서 있음(계속 운용 추정),446876.0,126.665622211404,37.474729390613,addr
"도화이편한
세상(5단지 및 6-1단지) | 인천시 남구 숙골로 88번길 46, 숙골로112번길 11","도화이편한
세상(5단지 및 6-1단지)",주택,일반,최근 투자보고서 있음(계속 운용 추정),434933.0,126.665622211404,37.474729390613,addr
"도화이편한(6-2단지)
세상 | 인천광역시 미추홀구 숙골로
88번길 56","도화이편한(6-2단지)
세상",주택,일반,특이공시 있음(계속 공시 가능),97138.0,126.664941618497,37.4750137122294,addr
"도화이편한(6-2단지)
세상 | 인천시 남구 숙골로
88번길 56","도화이편한(6-2단지)
세상",주택,일반,특이공시 있음(계속 공시 가능),100288.0,126.664941618497,37.4750137122294,addr
"도화이편한(6-2단지)_x000D_
세상 | 인천광역시 미추홀구 숙골로_x000D_
88번길 56","도화이편한(6-2단지)_x000D_
세상",주택,일반,특이공시 있음(계속 공시 가능),,126.664941618497,37.4750137122294,addr
"도화이편한_x000D_
세상(5단지 및 6-1단지) | 인천시 남구 숙골로 88번길 46, 숙골로112번길 11","도화이편한_x000D_
세상(5단지 및 6-1단지)",주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.665622211404,37.474729390613,addr
"도화이편한세상(5단지 ) | 인천광역시 미추홀구 숙골로112번길 11 (도화동, e편한세상도화 5단지)",도화이편한세상(5단지 ),주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.662497909736,37.4740306977122,addr
"도화이편한세상(6-2단지) | 인천광역시 미추홀구 숙골로88번길 56 (도화동, e편한세상도화 6-2단지)",도화이편한세상(6-2단지),주택(공동주택),일반,특이공시 있음(계속 공시 가능),,126.664941618497,37.4750137122294,addr
"도화이편한세상(6-2단지) | 인천광역시 미추홀구 숙골로88번길 56(도화동, e편한세상도화 6-2단지)",도화이편한세상(6-2단지),주택(공동주택),일반,특이공시 있음(계속 공시 가능),,126.664941618497,37.4750137122294,addr
"도화이편한세상_x000D_
(5단지) | 인천광역시 미추홀구 숙골로112번길 11 (도화동, e편한세상도화 5단지)","도화이편한세상_x000D_
(5단지)",주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.662497909736,37.4740306977122,addr
독산동기업형임대주택 | 서울시 금천구 독산동 1160,독산동기업형임대주택,주택(공동주택),일반,조직개편 신호,,126.8917161157,37.4637416929626,addr
독산동기업형임대주택(주택 및 상가) | 서울시 금천구 독산동 1160,독산동기업형임대주택(주택 및 상가),주택(공동주택),일반,조직개편 신호,,126.8917161157,37.4637416929626,addr
돈의문1구역 | 서울 은평구 녹번동 19번지,돈의문1구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),52752.136638,126.935309278166,37.6035166639674,poi
돈의문1구역 | 서울 종로구 행촌동 211(송월길 130),돈의문1구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),49679.551781,126.963512514803,37.5720381590497,addr
"돈의문1구역 | 서울 종로구 행촌동 211, 홍파동 200(송월길 130)",돈의문1구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.963512514803,37.5720381590497,addr
"동대문구 장안동 456-4외 1필지 | 서울특별시 마포구 창전동 5-57,142",동대문구 장안동 456-4외 1필지,주택,일반,특이공시 있음(계속 공시 가능),9273.0,126.930021897017,37.5535933575299,addr
"동탄 디에트르_x000D_
퍼스티지 오피스 | 경기도 화성시 동탄오산로 29 (오산동)","동탄 디에트르_x000D_
퍼스티지 오피스",오피스,일반,특이공시 있음(계속 공시 가능),,127.090189650458,37.1993103412943,addr
"동탄 레이크 자이 더 테라스 | 경기도 화성시 동탄순환대로1길 64 (송동, 동탄레이크자이 더 테라스)",동탄 레이크 자이 더 테라스,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.095762624099,37.1700716333435,addr
"동탄 레이크 자이 더 테라스 | 경기도 화성시 동탄순환대로1길 64, 99 (송동 695, 696번지)",동탄 레이크 자이 더 테라스,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.095762624099,37.1700716333435,addr
"동탄 호수공원 리슈빌
(화성동탄2 A-87BL 
공공지원 민간임대주택사업) | 경기도 화성시 장지동 924","동탄 호수공원 리슈빌
(화성동탄2 A-87BL 
공공지원 민간임대주택사업)",주택,개발사업,조직개편 신호,244519.0,127.105021845065,37.1642930627242,addr
동탄92블럭(건물) | 경기도 화성시 동탄순환대로8길 14 (장지동),동탄92블럭(건물),주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.109679827545,37.1643027195681,addr
동탄92블럭(토지) | 경기도 화성시 동탄순환대로8길 14 (장지동),동탄92블럭(토지),주택,개발사업,최근 투자보고서 있음(계속 운용 추정),96424.0,127.109679827545,37.1643027195681,addr
"동탄호수공원리슈빌
(화성동탄2 A-87BL공공지원 
민간임대주택사업) | 경기도 화성시 장지동 924","동탄호수공원리슈빌
(화성동탄2 A-87BL공공지원 
민간임대주택사업)",주택,일반,조직개편 신호,237184.0,127.105021845065,37.1642930627242,addr
"동탄호수공원리슈빌_x000D_
(화성동탄2 A-87BL공공지원 _x000D_
민간임대주택사업) | 경기도 화성시 장지동 924","동탄호수공원리슈빌_x000D_
(화성동탄2 A-87BL공공지원 _x000D_
민간임대주택사업)",주택,일반,조직개편 신호,,127.105021845065,37.1642930627242,addr
동화빌딩 | 서울 중구 서소문로 106,동화빌딩,오피스,일반,청산·종료 관련 신호,121768.0,126.973025519842,37.5625290834272,addr
드림스페이스II | 서울시 송파구 풍납동 397-1,드림스페이스II,주택(공동주택),일반,상호·명칭 변경 신호,,127.115467531246,37.5282625276193,addr
드림스페이스II | 서울특별시 송파구 풍납동 397-1,드림스페이스II,복합형,일반,상호·명칭 변경 신호,,127.115467531246,37.5282625276193,addr
"디지비생명보험 
부산사옥 | 부산광역시 동구 중앙대로 
361번길 14","디지비생명보험 
부산사옥",오피스,일반,특이공시 있음(계속 공시 가능),32620.0,129.047557286795,35.1287006830908,addr
디지비생명보험 부산사옥 | 부산광역시 동구 중앙대로 361번길 14,디지비생명보험 부산사옥,오피스,일반,특이공시 있음(계속 공시 가능),33691156807.34377,129.047557286795,35.1287006830908,addr
"디큐브시티 | 서울특별시 구로구 신도림동 692
(지상 9층~25층 소유)",디큐브시티,오피스,일반,청산·종료 관련 신호,140342.238765,126.888897552736,37.5085848476582,addr
디큐브시티 오피스 | 서울특별시 구로구 신도림동 692,디큐브시티 오피스,오피스,일반,청산·종료 관련 신호,138498.25828,126.888897552736,37.5085848476582,addr
디큐브시티 제타워동 | 서울특별시 구로구 경인로 662,디큐브시티 제타워동,리테일,일반,상호·명칭 변경 신호,248601.266269,126.888212953215,37.5081230677129,addr
라포르테블랑서현 제2주차장 | 경기도 성남시 분당구 서현동 275번지,라포르테블랑서현 제2주차장,리테일,일반,조직개편 신호,,127.120604188234,37.3860200114257,addr
"라포르테블랑서현 제2주차장 | 경기도 성남시 분당구 황새울로311번길 28, 제2주차장 (서현동)",라포르테블랑서현 제2주차장,리테일,일반,조직개편 신호,,127.120622274882,37.3860323369942,addr
로렌하우스(세종) | 세종시 고운동 1112,로렌하우스(세종),주택,일반,청산·종료 관련 신호,32519.0,127.22845382365,36.5156341847298,addr
로렌하우스(세종) | 행정중심복합도시1-1,로렌하우스(세종),주택,일반,청산·종료 관련 신호,26730.857927,127.234427281814,36.5126447319471,poi
로렌하우스(오산) | 경기도 오산시 금암동 542-2 외,로렌하우스(오산),주택,일반,청산·종료 관련 신호,37897.49149,127.050127887058,37.1702378563058,addr
로렌하우스(오산세교) | 경기도 오산시 금암동 542-2 외,로렌하우스(오산세교),주택,개발사업,청산·종료 관련 신호,41108.504569,127.050127887058,37.1702378563058,addr
"로지스밸리
안성센터 | 경기도 안성시 일죽면 일죽당촌1길 24-9","로지스밸리
안성센터",물류,일반,특이공시 있음(계속 공시 가능),49411.0,127.500807919779,37.1054687010948,addr
"로지스밸리
하나로센터 | 경기도 안성시 원곡면 천덕산로 531-8","로지스밸리
하나로센터",물류,일반,특이공시 있음(계속 공시 가능),27918.0,127.152100992269,37.0881102437244,addr
로지스밸리 안성센터 | 경기도 안성시 일죽면 일죽당촌1길 24-9,로지스밸리 안성센터,물류,일반,특이공시 있음(계속 공시 가능),,127.500807919779,37.1054687010948,addr
로지스밸리 하나로센터 | 경기도 안성시 원곡면 천덕산로 531-8,로지스밸리 하나로센터,물류,일반,특이공시 있음(계속 공시 가능),,127.152100992269,37.0881102437244,addr
로지포트오산 | 경기도 오산시 원동 83-9,로지포트오산,물류,일반,특이공시 있음(계속 공시 가능),,127.081892916603,37.1455320708799,addr
로컬스티치 크리에이터타운 서교 | 서울시 마포구 월드컵북로5길 41(서교동460-25),로컬스티치 크리에이터타운 서교,호텔,일반,특이공시 있음(계속 공시 가능),,126.916835052019,37.5562309453386,addr
"롯데마트
경기양평점 | 경기도 양평군 양평읍 공흥리 
468-33, 468-34, 468-41","롯데마트
경기양평점",리테일,일반,특이공시 있음(계속 공시 가능),36074.0,127.502578406579,37.4894158987768,addr
"롯데마트
계양점 | 인천광역시 계양구 계산동 1059-1","롯데마트
계양점",리테일,일반,특이공시 있음(계속 공시 가능),78125.0,126.736014382952,37.5408641558474,addr
"롯데마트
의왕점 | 경기도 의왕시 내손동 743,743-1,743-2
 경기도 안양시 동안구 평촌동 992","롯데마트
의왕점",리테일,일반,특이공시 있음(계속 공시 가능),142289.0,126.973671413585,37.3802430071933,addr
"롯데마트
장유점 | 경상남도 김해시 대청동 300","롯데마트
장유점",리테일,일반,특이공시 있음(계속 공시 가능),57656.0,128.801280750303,35.1930350897071,addr
"롯데마트
춘천점 | 강원도 춘천시 온의동 6-25","롯데마트
춘천점",리테일,일반,특이공시 있음(계속 공시 가능),62104.0,127.718014287668,37.8686283361048,addr
"롯데마트 경기양평점 | 경기도 양평군 양평읍 공흥리 
468-33, 468-34, 468-41",롯데마트 경기양평점,리테일,일반,특이공시 있음(계속 공시 가능),35068.0,127.502578406579,37.4894158987768,addr
"롯데마트 경기양평점 | 경기도 양평군 양평읍 공흥리 _x000D_
468-33, 468-34, 468-41",롯데마트 경기양평점,리테일,일반,특이공시 있음(계속 공시 가능),,127.502578406579,37.4894158987768,addr
롯데마트 계양점 | 인천광역시 계양구 계산동 1059-1,롯데마트 계양점,리테일,일반,특이공시 있음(계속 공시 가능),,126.736014382952,37.5408641558474,addr
롯데마트 마석점 | 경기도 남양주시 화도읍 경춘로 1992,롯데마트 마석점,리테일,권리(사용권 등)에 관련된 부동산,청산 공시이력+최근보고서(재확인),,127.309296047054,37.6501390859317,addr
롯데마트 용인신갈 | 경기도 용인시 기흥구 신갈동 63,롯데마트 용인신갈,리테일,일반,최근 투자보고서 있음(계속 운용 추정),,127.108597935135,37.2722657499658,addr
롯데마트 의왕점 | 경기도 의왕시 내손동 743,롯데마트 의왕점,리테일,일반,특이공시 있음(계속 공시 가능),142937.0,126.973671413585,37.3802430071933,addr
"롯데마트 의왕점 | 경기도 의왕시 내손동 743,743-1,743-2
 경기도 안양시 동안구 평촌동 992",롯데마트 의왕점,리테일,일반,특이공시 있음(계속 공시 가능),140777.0,126.973671413585,37.3802430071933,addr
"롯데마트 의왕점 | 경기도 의왕시 내손동 743,743-1,743-2
경기도 안양시 동안구 평촌동 992",롯데마트 의왕점,리테일,일반,특이공시 있음(계속 공시 가능),143153.0,126.973671413585,37.3802430071933,addr
"롯데마트 의왕점 | 경기도 의왕시 내손동 743,743-1,743-2_x000D_
 경기도 안양시 동안구 평촌동 992",롯데마트 의왕점,리테일,일반,특이공시 있음(계속 공시 가능),,126.973671413585,37.3802430071933,addr
롯데마트 장유점 | 경상남도 김해시 대청동 300,롯데마트 장유점,리테일,일반,특이공시 있음(계속 공시 가능),,128.801280750303,35.1930350897071,addr
롯데마트 천안아산 | 충남 아산시 배방읍 장재리 1767,롯데마트 천안아산,리테일,일반,최근 투자보고서 있음(계속 운용 추정),,127.108444479998,36.7958603946637,addr
롯데마트 천안아산 | 충청남도 아산시 배방읍 장재리1767,롯데마트 천안아산,리테일,일반,최근 투자보고서 있음(계속 운용 추정),74367448789.0,127.108444479998,36.7958603946637,addr
롯데마트 춘천점 | 강원도 춘천시 온의동 6-25,롯데마트 춘천점,리테일,일반,특이공시 있음(계속 공시 가능),,127.718014287668,37.8686283361048,addr
"롯데마트몰
김포물류센터 | 경기도 김포시 고촌읍 전호리 664","롯데마트몰
김포물류센터",리테일,일반,특이공시 있음(계속 공시 가능),96544.0,126.780863486545,37.5968145469704,addr
"롯데마트몰 
김포물류센터 | 경기도 김포시 고촌읍 전호리 664","롯데마트몰 
김포물류센터",리테일,일반,특이공시 있음(계속 공시 가능),92878.0,126.780863486545,37.5968145469704,addr
"롯데마트몰 _x000D_
김포물류센터 | 경기도 김포시 고촌읍 전호리 664","롯데마트몰 _x000D_
김포물류센터",리테일,일반,특이공시 있음(계속 공시 가능),,126.780863486545,37.5968145469704,addr
롯데마트몰 김포물류센터 | 경기도 김포시 고촌읍 전호리 664,롯데마트몰 김포물류센터,리테일,일반,특이공시 있음(계속 공시 가능),97068.0,126.780863486545,37.5968145469704,addr
롯데몰 광명점 | 경기도 광명시 일직로 17,롯데몰 광명점,리테일,일반,특이공시 있음(계속 공시 가능),,126.882779952497,37.4243110028905,addr
"롯데몰 광명점 | 경기도 광명시 일직로 17
(일직동 500)",롯데몰 광명점,리테일,일반,특이공시 있음(계속 공시 가능),343751.0,126.882779952497,37.4243110028905,addr
"롯데백화점
강남점 | 서울시 강남구 대치동 937
(본관, 별관), 936-21(구 문화센터), 938-1(신 문화센터)","롯데백화점
강남점",리테일,일반,특이공시 있음(계속 공시 가능),433379.0,127.053593781196,37.4970581897238,addr
"롯데백화점
광주점 | 광주광역시 동구 대인동 7-1(본관),  31(주차동), 31-13(별관, 사무동)","롯데백화점
광주점",리테일,일반,특이공시 있음(계속 공시 가능),125610.0,126.912054645724,35.1548250212892,addr
"롯데백화점
구리점 | 경기도 구리시 인창동  677, 675-2","롯데백화점
구리점",리테일,일반,특이공시 있음(계속 공시 가능),177397.0,127.14400755664,37.6027872810422,addr
"롯데백화점
안산점 | 경기도 안산시 단원구 고잔동
536-2(본관), 537,537-9,537-10 (신관)","롯데백화점
안산점",리테일,일반,특이공시 있음(계속 공시 가능),100631.0,126.834533980435,37.3179987949659,addr
"롯데백화점
중동점 | 경기도 부천시 중동 1140, 1140-1","롯데백화점
중동점",리테일,일반,특이공시 있음(계속 공시 가능),173623.0,126.775185136795,37.5026307894993,addr
"롯데백화점
창원점 | 경상남도 창원시 성산구 상남동 79(본관), 80 (신관)","롯데백화점
창원점",리테일,일반,특이공시 있음(계속 공시 가능),244036.0,128.68191408345,35.2245420988147,addr
"롯데백화점 강남점 | 서울시 강남구 대치동 937
(본관, 별관), 936-21(구 문화센터), 938-1(신 문화센터)",롯데백화점 강남점,리테일,일반,특이공시 있음(계속 공시 가능),428349.0,127.053593781196,37.4970581897238,addr
"롯데백화점 강남점 | 서울시 강남구 대치동 937_x000D_
(본관, 별관), 936-21(구 문화센터), 938-1(신 문화센터)_x000D_
(완공일자 추가 1986.04.29, 2000.06.14, 1991.12.21, 2016.12.27)",롯데백화점 강남점,리테일,일반,특이공시 있음(계속 공시 가능),,127.053593781196,37.4970581897238,addr
롯데백화점 강남점 | 서울시 강남구 도곡로 401 롯데백화점,롯데백화점 강남점,리테일,일반,특이공시 있음(계속 공시 가능),447765.0,127.053254695846,37.496979324799,addr
"롯데백화점 광주점 | 광주광역시 동구 대인동 7-1(본관),  31(주차동), 31-13(별관, 사무동)",롯데백화점 광주점,리테일,일반,특이공시 있음(계속 공시 가능),,126.912054645724,35.1548250212892,addr
"롯데백화점 광주점 | 광주광역시 동구 대인동 7-1(본관),  31(주차동), 31-13(별관, 사무동)_x000D_
(완공일자 추가 1998.09.14, 1998.09.15)",롯데백화점 광주점,리테일,일반,특이공시 있음(계속 공시 가능),,126.912054645724,35.1548250212892,addr
"롯데백화점 광주점 | 광주광역시 동구 대인동 7-1,7-10,7-11(본관),  31(주차동), 31-13(별관, 사무동)",롯데백화점 광주점,리테일,일반,특이공시 있음(계속 공시 가능),130955.0,126.912054645724,35.1548250212892,addr
"롯데백화점 구리점 | 경기도 구리시 인창동  677, 675-2",롯데백화점 구리점,리테일,일반,특이공시 있음(계속 공시 가능),,127.14400755664,37.6027872810422,addr
롯데백화점 구리점 | 경기도 구리시 인창동 677,롯데백화점 구리점,리테일,일반,특이공시 있음(계속 공시 가능),179725.0,127.14400755664,37.6027872810422,addr
"롯데백화점 구리점 | 경기도 구리시 인창동 677,675-2",롯데백화점 구리점,리테일,일반,특이공시 있음(계속 공시 가능),180501.0,127.14400755664,37.6027872810422,addr
"롯데백화점 안산점 | 경기도 안산시 단원구 고잔동
536-2(본관), 537,537-9,537-10 (신관)",롯데백화점 안산점,리테일,일반,특이공시 있음(계속 공시 가능),97077.0,126.834533980435,37.3179987949659,addr
"롯데백화점 안산점 | 경기도 안산시 단원구 고잔동
536-2(본관), 537,537-9,573-10
(신관)",롯데백화점 안산점,리테일,일반,특이공시 있음(계속 공시 가능),102661.0,126.834533980435,37.3179987949659,addr
"롯데백화점 안산점 | 경기도 안산시 단원구 고잔동 536-2(본관), 537,537-9,537-10 (신관)",롯데백화점 안산점,리테일,일반,특이공시 있음(계속 공시 가능),,126.834533980435,37.3179987949659,addr
"롯데백화점 안산점 | 경기도 안산시 단원구 고잔동_x000D_
536-2(본관), 537,537-9,537-10 (신관)_x000D_
(완공일자 추가 1992.10.23, 2018.11.28)",롯데백화점 안산점,리테일,일반,특이공시 있음(계속 공시 가능),,126.834533980435,37.3179987949659,addr
"롯데백화점 중동점 | 경기도 부천시 중동 1140, 1140-1",롯데백화점 중동점,리테일,일반,특이공시 있음(계속 공시 가능),,126.775185136795,37.5026307894993,addr
"롯데백화점 창원점 | 경상남도 창원시 성산구 상남동 79(본관), 80 (신관)",롯데백화점 창원점,리테일,일반,특이공시 있음(계속 공시 가능),,128.68191408345,35.2245420988147,addr
"롯데백화점 창원점 | 경상남도 창원시 성산구 상남동 79(본관), 80 (신관)_x000D_
(완공일자 추가 2000.06.30, 2002.02.25)",롯데백화점 창원점,리테일,일반,특이공시 있음(계속 공시 가능),,128.68191408345,35.2245420988147,addr
"롯데백화점 창원점 | 경상남도 창원시 성산구 상남동 79,79-1(본관), 80 (신관)",롯데백화점 창원점,리테일,일반,특이공시 있음(계속 공시 가능),249356.0,128.68191408345,35.2245420988147,addr
