var1,var2,n,pearson_r,pearson_p,spearman_r,spearman_p,same_block,block1,block2,q_fdr
rentidx_office,unsold_completed,761,-0.34845614643262246,3.8035060226650405e-23,-0.3402044483164763,4.49734710211796e-22,False,commercial,unsold,3.2584437608434592e-21
rtms_apt_n_3m,rtms_fac_n,798,0.34264229805233104,2.117458171322025e-23,0.3317288215169026,5.955847229275364e-22,False,rtms_apt,rtms_fac,4.3093254580426754e-21
rtms_land_med_unit,ah_under_ratio,745,-0.2787125546983257,9.287115175121693e-15,-0.3415505008997318,8.23465330627557e-22,False,rtms_land,applyhome,5.950093409277767e-21
rtms_fac_unit_3m,ah_n_pblanc,721,0.08282073542257366,0.026160608979191296,0.3457038620767561,1.1445016277452838e-21,False,rtms_fac,applyhome,8.258637251759828e-21
rentidx_office,unsold_total,761,-0.2125066835859714,3.2121651132237106e-09,-0.3352606779090318,1.907270921897827e-21,False,commercial,unsold,1.3744174689201727e-20
ah_rate_med,kiscon_cnt_priv_yoy_pct,730,0.006684476363533991,0.856919315061862,0.3417818529685132,1.974383480519459e-21,False,applyhome,kiscon,1.4208652046214735e-20
capret_midlarge,rtms_fac_med_unit,733,0.40184960814975945,8.059610503199316e-30,0.3404786444270754,2.3712573384850693e-21,False,commercial,rtms_fac,1.7041818533440408e-20
rtms_land_dae_med_unit,rtms_land_n_yoy_pct,797,0.3836187581517646,2.4198853105787267e-29,0.32713327821465826,2.4705173378290665e-21,True,rtms_land,rtms_land,1.773135061123761e-20
rentidx_office,rtms_land_med_unit,777,0.3419803145208501,9.732513935549159e-23,0.3309490833968725,2.575985914351464e-21,False,commercial,rtms_land,1.8463534429004393e-20
unsold_completed,kiscon_amt_indiv,761,-0.32183876618172075,8.459113507947482e-20,-0.33365633177597237,3.0311115750085747e-21,False,unsold,kiscon,2.169659115337463e-20
unsold_total,ah_under_ratio,725,0.19863179098662923,6.932121630306698e-08,0.34115641817930153,3.2244502640138687e-21,False,unsold,applyhome,2.3049646472837105e-20
rentidx_office,rtms_land_unit_3m,777,0.3707475232994133,1.000720301895591e-26,0.3299816907870478,3.411758987039893e-21,False,commercial,rtms_land,2.4356041793995075e-20
rtms_land_dae_n_3m,rtms_fac_unit_3m,765,-0.12613959070804087,0.0004703081884320186,-0.3311229523312356,4.953312768041915e-21,False,rtms_land,rtms_fac,3.531381782762683e-20
rentidx_midlarge,capret_midlarge,798,0.6905011736038991,4.405871441799317e-114,0.32455421559736264,4.96967001621603e-21,True,commercial,commercial,3.53832564270401e-20
rtms_fac_n_3m,kiscon_cnt_indiv,798,0.4246850000919168,2.7759501093590145e-36,0.3241860494943215,5.53283681875912e-21,False,rtms_fac,kiscon,3.9340529880192836e-20
base_rate,spread_AA_KTB,798,0.4292501979889915,4.118734526374272e-37,0.3239892022461457,5.859330702332341e-21,True,rates,rates,4.1606694907531246e-20
cci_yoy_pct,ah_rate_med,730,0.016028194673184996,0.6654916862229603,-0.3377077090174291,6.241050754949098e-21,False,cci,applyhome,4.425848592402232e-20
appr_unit_land_mn_m2,ah_sale_unit_med,706,0.1931590869430242,2.3153405411464866e-07,0.34277822061108476,6.770135902525487e-21,False,valuation,applyhome,4.7946909497753355e-20
house_idx_yoy_pct,vac_midlarge,737,-0.37825193309750405,1.7537966878619992e-26,-0.3354879811512689,7.602057339136649e-21,False,land_house,commercial,5.376746110101013e-20
house_idx_yoy_pct,ah_n_pblanc,701,0.2513407693287504,1.4642944707839754e-11,0.3434478513945739,7.725716216909782e-21,False,land_house,applyhome,5.456988720187135e-20
rtms_land_dae_unit_3m,rtms_land_n_yoy_pct,798,0.40194132606049515,2.4373043816966667e-32,0.32296119521972944,7.89928765189877e-21,True,rtms_land,rtms_land,5.572228373971335e-20
rtms_land_n_3m,ah_sale_unit_med,733,-0.2944599909037444,3.9612440463075375e-16,-0.33585678118080914,8.730664882553564e-21,False,rtms_land,applyhome,6.150575115548605e-20
bank_corp_loan_rate,cci_total,798,-0.3558791559889361,3.085515215283631e-25,-0.3222396206760456,9.735459946472409e-21,False,rates,cci,6.8494084649721e-20
rtms_land_unit_3m,ah_under_ratio,745,-0.296994786689772,1.228492368084365e-16,-0.3326530820026826,1.0442143714826883e-20,False,rtms_land,applyhome,7.336943816449322e-20
ah_sale_unit_med,kiscon_amt_priv,733,0.22305159682646097,1.0237032713170622e-09,0.3340564220765013,1.4420135973969097e-20,False,applyhome,kiscon,1.0118696463623721e-19
land_chg_cum12_pct,appr_unit_land_mn_m2,765,0.12905948756614347,0.00034524300643214704,0.32732696704427083,1.4596651620643434e-20,False,land_house,valuation,1.022913449745484e-19
land_chg_cum12_pct,ah_rate_med,730,0.0016238545009286123,0.96506464391218,0.33443792162896546,1.5525839080788294e-20,False,land_house,applyhome,1.086605517866165e-19
land_chg_cum12_pct,rtms_fac_med_unit,733,0.34689815568552335,3.739205441925923e-22,0.3337684813653638,1.5620296289226495e-20,False,land_house,rtms_fac,1.0917872452090726e-19
apt_idx_yoy_pct,kiscon_cnt_indiv,737,0.3293217021327877,4.210755235457655e-20,0.33285010457383696,1.5886623873240398e-20,False,land_house,kiscon,1.1089527134493003e-19
land_chg_pct,ah_sale_unit_med,733,0.49591811436716404,9.238091415283546e-47,0.3324760654411885,2.2339660795428617e-20,False,land_house,applyhome,1.5573685302888763e-19
cci_plant,kiscon_amt_priv_yoy_pct,798,0.0526003292398692,0.13764988750291604,0.3190492155320192,2.4364037406961183e-20,False,cci,kiscon,1.6962826564455918e-19
land_chg_cum12_pct,unsold_total,761,-0.2591789218066548,3.8008221727388433e-13,-0.32621222075899353,2.510034994197878e-20,False,land_house,unsold,1.7452740070189927e-19
land_chg_pct,rtms_fac_med_unit,733,0.4023204237432058,6.825337539925891e-30,0.3318713972046614,2.6395037274408182e-20,False,land_house,rtms_fac,1.8329125234579293e-19
house_idx_yoy_pct,kiscon_amt_pub,737,0.17383817413543884,2.059502946374988e-06,0.3302416463022595,3.2697822625830615e-20,False,land_house,kiscon,2.2676427701727146e-19
bank_corp_loan_rate,rentidx_midlarge,798,0.15052788413829177,1.9553195210033702e-05,0.3176199111185647,3.66169503300255e-20,False,rates,commercial,2.5361506918995644e-19
rtms_fac_n_3m,ah_supply_sum,749,0.37565443494593076,1.6269639173319257e-26,0.3270646418138008,3.926670873496941e-20,False,rtms_fac,applyhome,2.7161590117190355e-19
apt_idx_yoy_pct,kiscon_amt_pub,737,0.15879064307897173,1.4843489623114112e-05,0.32955324746167886,3.95137944589801e-20,False,land_house,kiscon,2.729719108167527e-19
house_idx_yoy_pct,kiscon_cnt_indiv,737,0.34185315099091895,1.2464638641052085e-21,0.32879550907017957,4.864288872473947e-20,False,land_house,kiscon,3.3560454969184765e-19
capret_midlarge,rtms_apt_n_yoy_pct,798,0.3252233346609356,4.0872731755804025e-21,0.31644322388542095,5.112436918007409e-20,False,commercial,rtms_apt,3.5227062114156724e-19
land_chg_pct,appr_unit_land_mn_m2,765,0.13811503881281134,0.00012699887000571528,0.3216878111122446,7.069428880390687e-20,False,land_house,valuation,4.864895266853153e-19
rtms_land_n,ah_sale_unit_med,733,-0.2849651023146603,3.672531212558542e-15,-0.3272278321106869,9.386589730543538e-20,False,rtms_land,applyhome,6.451169060310579e-19
rtms_nrg_n_3m,rtms_fac_unit_3m,765,0.22786835559269725,1.8142839995162474e-10,0.3206165130082411,9.504201270590662e-20,False,rtms_nrg,rtms_fac,6.523615429248815e-19
yield_office,rtms_fac_med_unit,714,0.30778247694024563,3.9325825166403006e-17,0.33100725952235716,1.0212944308719187e-19,False,commercial,rtms_fac,7.001104258810449e-19
apt_idx_yoy_pct,vac_midlarge,737,-0.369314110897491,3.1174611662210093e-25,-0.32563994661247747,1.1487590790716794e-19,False,land_house,commercial,7.864807677075889e-19
unsold_completed,ah_n_pblanc,726,-0.3017282047667746,9.544374898325457e-17,-0.3277992079396651,1.2024143990549633e-19,False,unsold,applyhome,8.221623774612391e-19
cci_nonresi,kiscon_amt_priv_yoy_pct,798,0.05234051199556955,0.1396068902371614,0.3131900877082189,1.2764476496205702e-19,False,cci,kiscon,8.71668656771544e-19
capret_office,appr_unit_land_mn_m2,745,0.13290737388374022,0.00027505813307102686,0.32349160354533407,1.3106807462522305e-19,False,commercial,valuation,8.939043303840149e-19
vac_midlarge,rtms_land_dae_unit_3m,798,-0.3069016448608034,7.249303095530118e-19,-0.3130502979910552,1.3272984564616915e-19,False,commercial,rtms_land,9.040846938472183e-19
bank_facility_loan_rate,cci_total,798,-0.39796078659989076,1.112575006471799e-31,-0.3129138790004511,1.3788479267903302e-19,False,rates,cci,9.380025272961697e-19
capret_office,rtms_apt_n_yoy_pct,777,0.3412785287929793,1.203526386512283e-22,0.31673416571353497,1.4474528735531077e-19,False,commercial,rtms_apt,9.834219205703261e-19
rtms_fac_n_3m,kiscon_amt_indiv,798,0.42216140134063085,7.871505862409274e-36,0.3123151958611248,1.6294297202578693e-19,False,rtms_fac,kiscon,1.1056549129719322e-18
rtms_fac_med_unit,minbid_unit_land_mn_m2,460,0.17318292355834047,0.00018959290868854228,0.4040186598026529,1.7251447364904093e-19,False,rtms_fac,valuation,1.1691189994948312e-18
yield_office,appr_unit_land_mn_m2,745,0.11409464089666918,0.0018138016081281005,0.32186495283263694,2.0355785036838244e-19,False,commercial,valuation,1.3777516783794187e-18
cci_nonresi,ah_rate_med,730,0.017126273559416413,0.644104736380529,-0.32365812001691424,2.901498693708675e-19,False,cci,applyhome,1.9613544267080007e-18
rtms_fac_n,kiscon_cnt_indiv,798,0.4054415588788632,6.304005634250119e-33,0.3099067729240485,3.177613328547225e-19,False,rtms_fac,kiscon,2.145290210573486e-18
rtms_nrg_n,rtms_fac_unit_3m,765,0.23185611773821216,8.527429801493202e-11,0.316169025674153,3.2062868911179614e-19,False,rtms_nrg,rtms_fac,2.1619187902657934e-18
hug_sago_sgg_flag,kiscon_cnt_all,798,0.34616252044824325,7.013671858909922e-24,0.30900330131020715,4.075915179891364e-19,False,hug,kiscon,2.7448260033852797e-18
rentidx_office,rtms_land_dae_unit_3m,777,0.43617753352374966,1.9996753012360925e-37,0.31294594252611335,4.086064002251688e-19,False,commercial,rtms_land,2.748199272960978e-18
yield_office,unsold_total,761,-0.19175531676645866,9.785957833429472e-08,-0.31577119985311947,4.417334020866341e-19,False,commercial,unsold,2.9672719861271763e-18
house_idx_yoy_pct,rtms_fac_unit_3m,710,0.49614004430651537,2.1735644528393323e-45,0.32618306652355833,4.610901281015221e-19,False,land_house,rtms_fac,3.093411436585745e-18
cci_bldg,kiscon_amt_priv_yoy_pct,798,0.051470688281623975,0.14631435237979662,0.30825837495426983,5.001421938222166e-19,False,cci,kiscon,3.3512033964503656e-18
unsold_completed,kiscon_cnt_all,761,-0.33473951401826696,2.2176753081334256e-21,-0.3152547257182452,5.075821091706279e-19,False,unsold,kiscon,3.396797919568645e-18
rtms_land_med_unit,kiscon_amt_all,798,0.11804151206509841,0.0008347656815073287,0.3080121896193953,5.3506564340399605e-19,False,rtms_land,kiscon,3.576244994101459e-18
unsold_completed,ah_rate_med,710,-0.11713430459166699,0.0017695513099828001,-0.32559780605085875,5.372306434950739e-19,False,unsold,applyhome,3.586232522806692e-18
rtms_land_dae_n_3m,rtms_fac_med_unit,733,-0.013226018107681814,0.7207284785596134,-0.31982824762500706,6.777584407525739e-19,False,rtms_land,rtms_fac,4.518671300129691e-18
yield_office,rtms_apt_n_yoy_pct,777,0.34053520972876933,1.5062184558394217e-22,0.310818257714585,7.27125302121963e-19,False,commercial,rtms_apt,4.8417671113899584e-18
rtms_fac_n_3m,ah_n_pblanc,749,0.41189539713767476,4.898708744485825e-32,0.31582131682291736,8.250489378389313e-19,False,rtms_fac,applyhome,5.486985908737271e-18
rentidx_midlarge,kiscon_cnt_priv_yoy_pct,798,0.17446907161709604,7.088841694121058e-07,0.3064031465167216,8.304530297966043e-19,False,commercial,kiscon,5.5160650314564514e-18
land_chg_pct,hug_sago_sgg_flag,798,0.238806488795835,8.225229417746893e-12,0.30608634055598904,9.05240157966058e-19,False,land_house,hug,6.005358715439841e-18
rtms_land_dae_unit_3m,ah_n_pblanc,749,0.06564539195881247,0.07257238545922658,0.3152563476395797,9.582226780337296e-19,False,rtms_land,applyhome,6.34896735990874e-18
rtms_land_n_3m,rtms_nrg_med_unit,797,-0.2654542450105673,2.5478506084856136e-14,-0.3057284862328507,1.0485403500036626e-18,False,rtms_land,rtms_nrg,6.938793628056416e-18
rtms_nrg_unit_3m,ah_n_pblanc,749,0.12536140184972594,0.0005844758886559009,0.31476984610185105,1.089722306194218e-18,False,rtms_nrg,applyhome,7.20240441436401e-18
ap_stcns_day,br_useapr_day,78,0.7603555723408122,6.784025406825514e-16,0.8008219784548813,1.356970886376307e-18,True,hub,hub,8.957683122782855e-18
corp_bond_BBB3y,spread_AA_KTB,798,0.44313336360966565,1.0364879217783318e-39,0.30440467781429537,1.428179711724657e-18,True,rates,rates,9.416124437227792e-18
land_chg_pct,minbid_unit_land_mn_m2,498,0.2173199738871571,9.773625068971827e-07,0.3801133422009983,1.4499560930517137e-18,False,land_house,valuation,9.547925159541272e-18
rtms_land_dae_n_3m,rtms_apt_med_unit,798,-0.22473666688552346,1.3545178339759652e-10,-0.304156705503387,1.527120274839448e-18,False,rtms_land,rtms_apt,1.0043680331570144e-17
rtms_land_dae_n_3m,rtms_apt_unit_3m,798,-0.2239979388945882,1.5612996178782334e-10,-0.30401655030131036,1.5859990345904508e-18,False,rtms_land,rtms_apt,1.0418104223532114e-17
unsold_total,kiscon_amt_priv,761,-0.11172458501271157,0.0020241750026579815,-0.31085637523843107,1.6392581801091374e-18,False,unsold,kiscon,1.0754740477354059e-17
rtms_land_dae_n_3m,minbid_unit_land_mn_m2,498,-0.10545937657555612,0.018568809121947853,-0.3795228787494242,1.6537357559729243e-18,False,rtms_land,valuation,1.0836427802925523e-17
capret_midlarge,appr_unit_land_mn_m2,765,0.15565091476850929,1.5292364924172273e-05,0.3099832710763342,1.6820539852492028e-18,False,commercial,valuation,1.100849774679007e-17
capret_office,ah_rate_med,722,-0.025186489931509265,0.499233032392172,0.31833247308301116,1.8204630039990206e-18,False,commercial,applyhome,1.1899774672839564e-17
land_area_m2,minbid_vs_rtms_dae_3m,498,-0.018023157746858257,0.6882543964435497,-0.3789088223188125,1.895553306384168e-18,False,site_price,valuation,1.237548660468394e-17
rtms_land_dae_n_3m,unsold_total,761,0.3368203915804807,1.2124962224347131e-21,0.3102037072741686,1.947481420950062e-18,False,rtms_land,unsold,1.269900385099998e-17
bank_corp_loan_rate,exited,798,0.3150825994055425,7.506331186920753e-20,0.3029491556858502,2.114149136813036e-18,False,rates,exit,1.3769007837441295e-17
rtms_fac_n,ah_supply_sum,749,0.3643543248935329,6.252285932966131e-25,0.3121628722600437,2.161915397338676e-18,False,rtms_fac,applyhome,1.406297035227482e-17
vac_midlarge,ah_supply_sum,749,-0.4153102795816203,1.3607460289080612e-32,-0.31182891836545573,2.359057391615609e-18,False,commercial,applyhome,1.5326707014542723e-17
land_area_m2,rtms_nrg_unit_3m,786,-0.048781093261620556,0.1718609585758435,-0.3045232856271463,2.498456993093872e-18,False,site_price,rtms_nrg,1.6212681483098223e-17
rentidx_midlarge,ah_rate_med,730,-0.03078574533761936,0.40622422205873476,0.3145627975580404,3.136164811909512e-18,False,commercial,applyhome,2.032614939306686e-17
rentidx_office,rtms_land_dae_med_unit,776,0.4099231310969299,8.360973395087418e-33,0.30549685351285777,3.1645637692760917e-18,False,commercial,rtms_land,2.048537829820734e-17
rtms_land_dae_n,rtms_fac_unit_3m,765,-0.11045702634695583,0.002217356233542107,-0.3073100257584756,3.401726641821435e-18,False,rtms_land,rtms_fac,2.199399317269554e-17
unsold_total,kiscon_amt_indiv,761,-0.11098147998035506,0.002169404850374612,-0.3079011673296906,3.564197283493846e-18,False,unsold,kiscon,2.3016621829518838e-17
yield_office,ah_rate_med,722,-0.047820276998415796,0.1993374315545359,0.31481583116567474,4.485063467549296e-18,False,commercial,applyhome,2.8928388855230504e-17
rtms_land_n,rtms_nrg_med_unit,797,-0.25153600191006964,5.753933694165124e-13,-0.30006009431027136,4.799334879734992e-18,False,rtms_land,rtms_nrg,3.091812482161808e-17
rtms_land_dae_n,rtms_apt_unit_3m,798,-0.21176702420116716,1.527310470549712e-09,-0.29945089180484447,5.378327152035627e-18,False,rtms_land,rtms_apt,3.460639624781528e-17
land_area_m2,rtms_nrg_med_unit,785,-0.055624936339269904,0.11941980821667321,-0.3017587474178682,5.454443696917119e-18,False,site_price,rtms_nrg,3.505397890314403e-17
rtms_fac_n_3m,kiscon_cnt_priv,798,0.4115762559736814,5.666205254452065e-34,0.2993225637602421,5.564392754638595e-18,False,rtms_fac,kiscon,3.57176567335565e-17
rtms_fac_n,kiscon_amt_indiv,798,0.4124780763279493,3.959465544042144e-34,0.29916680061787415,5.798773714133135e-18,False,rtms_fac,kiscon,3.717750965164253e-17
rtms_nrg_unit_3m,rtms_apt_n_3m,798,0.1496477626501691,2.189045374648886e-05,0.2991479852631466,5.827735974291582e-18,False,rtms_nrg,rtms_apt,3.7318448209026454e-17
rtms_land_dae_med_unit,ah_n_pblanc,748,0.06299215486949089,0.08513505629632444,0.3084294369903591,5.9950097374121954e-18,False,rtms_land,applyhome,3.8343680700888765e-17
rtms_land_dae_n,rtms_apt_med_unit,798,-0.21159644374931497,1.575172938099628e-09,-0.2990348777716231,6.004868697351405e-18,False,rtms_land,rtms_apt,3.836085176193305e-17
rtms_fac_n_3m,kiscon_cnt_pub,798,0.3910537692548327,1.4772240562156835e-30,0.2989290821424035,6.175346508634847e-18,False,rtms_fac,kiscon,3.9402837448294183e-17
rtms_land_dae_n,minbid_unit_land_mn_m2,498,-0.09706629568467365,0.030326769054328316,-0.3731669894055465,6.697255924085962e-18,False,rtms_land,valuation,4.268203507281006e-17
bank_corp_loan_rate,ah_rate_med,730,-0.04715169531331162,0.20319790378217203,0.31154927259329324,6.778761514796116e-18,False,rates,applyhome,4.315004502335099e-17
land_chg_cum12_pct,ah_sale_unit_med,733,0.4239931946872427,2.4168345873762158e-33,0.31069960642488464,7.208385462332076e-18,False,land_house,applyhome,4.5830246215326533e-17
vac_office,kiscon_amt_indiv,777,-0.4812137391068807,2.7885426978492323e-46,-0.30185956932412356,7.822978407878153e-18,False,commercial,kiscon,4.9678700174494634e-17
rentidx_midlarge,rtms_nrg_unit_3m,798,0.576750512746508,6.085886099275713e-72,0.2978795928044337,8.146931656388849e-18,False,commercial,rtms_nrg,5.167454752872026e-17
rtms_land_unit_3m,kiscon_amt_all,798,0.11963218444736212,0.0007082953777695309,0.2972631105718223,9.581829379415943e-18,False,rtms_land,kiscon,6.070384086698702e-17
rtms_land_n_3m,rtms_fac_n_3m,798,0.12148236696781275,0.0005836343212182574,0.29694365526769106,1.0420539570658491e-17,False,rtms_land,rtms_fac,6.593920128320823e-17
bank_corp_loan_rate,cci_resi,798,-0.3436541999247986,1.5434817385697744e-23,-0.2966516001735039,1.125035721537008e-17,False,rates,cci,7.110598112362153e-17
rtms_land_dae_n,rtms_fac_med_unit,733,-0.008188970866781702,0.8248329193685975,-0.30890136299979876,1.1374420456043094e-17,False,rtms_land,rtms_fac,7.18052257124704e-17
rtms_fac_n,ah_n_pblanc,749,0.4001750245964095,3.5576346866596556e-30,0.3055846793944634,1.1817763539667569e-17,False,rtms_fac,applyhome,7.451601609269161e-17
ah_rate_med,kiscon_amt_indiv,730,-0.08003292918869825,0.030607832630912747,0.3093439951777409,1.1849323293911924e-17,False,applyhome,kiscon,7.462701019145708e-17
land_chg_cum12_pct,hug_sago_sgg_flag,798,0.24698743990684896,1.4827070432234373e-12,0.29621551488280173,1.2611938098988718e-17,False,land_house,hug,7.933650942975608e-17
hug_sago_sgg_flag,kiscon_cnt_indiv,798,0.338396740984213,7.878566991832143e-23,0.2961813865706647,1.2725099379050253e-17,False,hug,kiscon,7.995429656848614e-17
rentidx_midlarge,yield_office,777,0.5609765012334504,1.2944840897123906e-65,0.2995584439974163,1.421224648843699e-17,True,commercial,commercial,8.919352344327767e-17
rtms_nrg_med_unit,ah_n_pblanc,748,0.11846321717933674,0.001170643200652571,0.30498818186353416,1.4454213017442737e-17,False,rtms_nrg,applyhome,9.06057174727624e-17
ap_pms_day,kfb_understated,419,-0.42143199969150535,1.805068679551579e-19,-0.399637315204431,1.6909929609099324e-17,False,hub,exit,1.0587516817313125e-16
apt_idx,rtms_nrg_med_unit,797,-0.47036234058372944,4.074490701609309e-45,-0.2949217330700375,1.851428703371631e-17,False,land_house,rtms_nrg,1.1578466990559196e-16
rtms_land_n,rtms_fac_n_3m,798,0.11616192462678827,0.0010110380228795424,0.294462359530447,1.9924577283493587e-17,False,rtms_land,rtms_fac,1.2445877889584138e-16
vac_midlarge,rtms_land_dae_med_unit,797,-0.2965885147358607,1.198421067442876e-17,-0.2945599746034548,2.033956689281334e-17,False,commercial,rtms_land,1.2690275866496257e-16
vac_office,kiscon_amt_priv,777,-0.4563100445484554,3.201005049716523e-41,-0.29787899491636854,2.18996714494167e-17,False,commercial,kiscon,1.3647732312357937e-16
rtms_land_dae_med_unit,ah_under_ratio,744,-0.34597156873599594,2.410027977315684e-22,-0.3033754397023554,2.644700834586058e-17,False,rtms_land,applyhome,1.6462416021573516e-16
rentidx_office,rtms_nrg_unit_3m,777,0.43870165091097213,6.900995530059993e-38,0.2969772787337782,2.758974061849609e-17,False,commercial,rtms_nrg,1.7153760824081233e-16
min_bid_mn,appr_unit_land_mn_m2,499,0.11939913443281086,0.007584148241529364,0.36594587359018327,2.939578002531308e-17,False,site_price,valuation,1.8255428083083513e-16
rtms_fac_n_3m,kiscon_cnt_all,798,0.41438781786143997,1.8468860389832207e-34,0.29272308626742033,3.126582296092876e-17,False,rtms_fac,kiscon,1.939424076242298e-16
vac_office,kiscon_cnt_indiv,777,-0.5339956616923962,1.722588767667142e-58,-0.2963841293024639,3.210245665178205e-17,False,commercial,kiscon,1.9890131601051985e-16
apt_idx_yoy_pct,rtms_nrg_unit_3m,737,0.5591494588415838,7.641238502215194e-62,0.3039339254583892,3.241415180215347e-17,False,land_house,rtms_nrg,2.0060008065522524e-16
apt_idx_yoy_pct,rtms_nrg_med_unit,736,0.564805621530883,3.016636267372132e-63,0.3036054813206539,3.694568495950034e-17,False,land_house,rtms_nrg,2.283798583565876e-16
rtms_land_dae_n_3m,ah_sale_unit_med,733,-0.24764326167982698,1.0503212434210977e-11,-0.30417990653131793,3.711696180255497e-17,False,rtms_land,applyhome,2.2917366600261136e-16
cci_bldg,ah_rate_med,730,0.016705298153243602,0.6522704619180503,-0.3046653082839367,3.8152811729205064e-17,False,cci,applyhome,2.352976751050282e-16
bldg_area_m2,appraisal_mn,279,0.33213520052638706,1.307789161991043e-08,0.4754725488401408,3.827083270280685e-17,True,site_price,site_price,2.357536203478206e-16
rtms_land_dae_n,unsold_total,761,0.30534669630517375,6.925715788434019e-18,0.29847340550629875,4.0060435022990026e-17,False,rtms_land,unsold,2.4649383897344957e-16
land_chg_cum12_pct,minbid_unit_land_mn_m2,498,0.2070864555232232,3.157138597681021e-06,0.36409518802924845,4.676899515581726e-17,False,land_house,valuation,2.8744116907833898e-16
ap_useapr_day,kfb_understated,99,-0.6009693097389106,4.8141237237764515e-11,-0.7191637236062433,5.122345668855121e-17,False,hub,exit,3.144567427252392e-16
rtms_fac_n_3m,kiscon_amt_all,798,0.3980067478243462,1.0933680623355251e-31,0.2907127021963776,5.2429800482149666e-17,False,rtms_fac,kiscon,3.2149328346107143e-16
capret_office,rtms_fac_med_unit,714,0.34050642059683967,7.684103822705232e-21,0.30652505917740536,5.349008366279239e-17,False,commercial,rtms_fac,3.276191034879163e-16
yield_midlarge,rtms_apt_n_yoy_pct,798,0.30767769053981653,5.863970844539488e-19,0.29058605637111556,5.415783939091276e-17,False,commercial,rtms_apt,3.313294819487535e-16
bank_facility_loan_rate,ah_rate_med,730,-0.04187087316525027,0.2585413138147048,0.30297066680898876,5.797189990420964e-17,False,rates,applyhome,3.542579986146388e-16
hug_sago_sgg_flag,ah_n_pblanc,749,0.32809721265282027,2.9495939137961747e-20,0.29844732881857483,7.112654240531578e-17,False,hug,applyhome,4.34147970595004e-16
rtms_land_dae_unit_3m,ah_under_ratio,745,-0.35903967267393255,4.37334017648045e-24,-0.2991113664417831,7.29397708349905e-17,False,rtms_land,applyhome,4.447080440760481e-16
rtms_nrg_n_3m,rtms_fac_med_unit,733,0.18744801661574745,3.1931077300711403e-07,0.30140101156934535,7.371165382871245e-17,False,rtms_nrg,rtms_fac,4.48902292735906e-16
bank_corp_loan_rate,kiscon_cnt_priv_yoy_pct,798,0.21949483676119158,3.6724202124105916e-10,0.2891544466171704,7.804847304932583e-17,False,rates,kiscon,4.747726796299718e-16
rtms_fac_n,kiscon_cnt_pub,798,0.37373836088157475,7.41488485869487e-28,0.2889719315431518,8.175838738045988e-17,False,rtms_fac,kiscon,4.967751105946806e-16
hug_sago_sgg_flag,kiscon_amt_pub,798,0.3253000235404596,3.99659624582817e-21,0.28894237469071204,8.237529153703036e-17,False,hug,kiscon,4.999553732673114e-16
bank_facility_loan_rate,rentidx_midlarge,798,0.14018019764776257,7.086495927135857e-05,0.2883695532586147,9.527760327291706e-17,False,rates,commercial,5.776069667803713e-16
house_idx,rtms_nrg_med_unit,797,-0.4835355669236039,6.164961478593646e-48,-0.2885365601725128,9.543827581069144e-17,False,land_house,rtms_nrg,5.779257766248778e-16
unsold_total,kiscon_amt_all,761,-0.09208889709253239,0.011034263445407881,-0.2944363631030474,1.0989516957098567e-16,False,unsold,kiscon,6.647165969412447e-16
rtms_land_med_unit,kiscon_amt_indiv,798,0.12378331407580224,0.00045704052915372586,0.28779576167266074,1.1019116005421423e-16,False,rtms_land,kiscon,6.657538223840491e-16
rtms_apt_med_unit,kiscon_amt_indiv,798,0.2596206233427029,9.290105528695761e-14,0.28754941666934836,1.1727809772616909e-16,False,rtms_apt,kiscon,7.077719960968692e-16
rtms_nrg_unit_3m,rtms_apt_n,798,0.13433826606516763,0.00014110441726940574,0.2870422572029783,1.333101396690345e-16,False,rtms_nrg,rtms_apt,8.036181700229172e-16
rtms_apt_med_unit,kiscon_amt_all,798,0.2497453638746707,8.204452524150591e-13,0.2861479735403064,1.6699747436642002e-16,False,rtms_apt,kiscon,1.005557990357261e-15
hug_sago_sgg_flag,ah_supply_sum,749,0.31220802226885314,2.1365398566027985e-18,0.2949312565793258,1.6909295751895434e-16,False,hug,applyhome,1.0170304205330134e-15
rtms_land_n,rtms_fac_n,798,0.11402433689422223,0.001252963326749208,0.2853111374879558,2.0604079387400057e-16,False,rtms_land,rtms_fac,1.237865308813799e-15
rtms_nrg_n,rtms_fac_med_unit,733,0.18671595636898647,3.555136238716474e-07,0.2971357452692603,2.082822433113959e-16,False,rtms_nrg,rtms_fac,1.2499272222065476e-15
rtms_fac_unit_3m,rtms_apt_n_yoy_pct,765,0.17111338860285852,1.934263446661782e-06,0.2910343041429303,2.1229750261774212e-16,False,rtms_fac,rtms_apt,1.2725950072837075e-15
bank_facility_loan_rate,kiscon_cnt_priv_yoy_pct,798,0.2781792737270673,1.1999543814662734e-15,0.28499086554339376,2.232504956831894e-16,False,rates,kiscon,1.3367529679932964e-15
rtms_land_dae_n,ah_sale_unit_med,733,-0.24020421680932386,4.4313635622269814e-11,-0.2958725993900489,2.823648182544131e-16,False,rtms_land,applyhome,1.6888195561592248e-15
rtms_land_n_3m,rtms_fac_n,798,0.11913908813981666,0.0007454600597291581,0.2838557056144116,2.9642424242422943e-16,False,rtms_land,rtms_fac,1.7709278483154804e-15
