var1,var2,n,pearson_r,pearson_p,spearman_r,spearman_p,same_block,block1,block2,abs_r,cluster_boot_p,q_fdr,q_cluster_fdr
minbid_unit_land_mn_m2,kiscon_cnt_priv_yoy_pct,2850,0.00041472038567084285,0.9823440176716792,0.07922389140006937,2.2936739037100436e-05,False,valuation,kiscon,0.07922389140006937,0.001425491336206841,8.746446373324691e-05,0.002176957593925538
unsold_total,appr_vs_rtms_all_3m,4212,-0.020543445071057365,0.1825275583748582,-0.0650670166507557,2.3780846690369488e-05,False,unsold,valuation,0.0650670166507557,0.0019415720637243616,9.05400324230497e-05,0.0028670295649159344
rtms_land_n_yoy_pct,rtms_apt_n_yoy_pct,4724,-0.05212131955193732,0.0003385572509399045,0.061376804174733686,2.428166408281123e-05,False,rtms_land,rtms_apt,0.061376804174733686,0.00026352658231565407,9.230096283844647e-05,0.0004934014345056656
capret_midlarge,kiscon_amt_priv_yoy_pct,4732,-0.010472247441504337,0.47139543008114304,-0.061311211855675146,2.4384098929564843e-05,False,commercial,kiscon,0.061311211855675146,4.766374381937055e-05,9.254437546496263e-05,0.00010425585463660591
apt_idx,rtms_land_n,4732,0.01327704326373717,0.36117913147475317,0.061300958639728245,2.446070386133064e-05,False,land_house,rtms_land,0.061300958639728245,0.0013349961497175489,9.268914513491641e-05,0.002061703515147097
rtms_land_dae_med_unit,minbid_vs_rtms_all_3m,2801,-0.0004497925250396293,0.9810166000900858,-0.07952255514129751,2.5146060498238732e-05,False,rtms_land,valuation,0.07952255514129751,0.00013137587811073992,9.51365868143726e-05,0.0002603506305118841
round_no,minbid_unit_land_mn_m2,309,-0.017046195471290732,0.7653581745776108,-0.23718460463439897,2.5234283754839893e-05,False,site_price,valuation,0.23718460463439897,5.336647287257357e-05,9.532072703630743e-05,0.00011572900831509525
rtms_nrg_n_3m,kiscon_cnt_priv_yoy_pct,4732,-0.03997013140390262,0.00596136061281132,-0.06118019999524329,2.5380323919235196e-05,False,rtms_nrg,kiscon,0.06118019999524329,0.001518560034479366,9.572234842778846e-05,0.0023051741323396775
apt_idx,kiscon_cnt_all,4732,0.0008389450229261469,0.9539912572477071,0.061158351972443056,2.5550178291641495e-05,False,land_house,kiscon,0.061158351972443056,7.259416006544228e-05,9.62123901294625e-05,0.00015477238058896262
discount_ratio,house_idx_yoy_pct,2668,-0.06210437529958569,0.001329878694990836,-0.081295406419483,2.6210196037434558e-05,False,site_price,land_house,0.081295406419483,0.032048537841185665,9.854379477412993e-05,0.036967842281853985
discount_ratio,capret_midlarge,2853,-0.047943629123181786,0.010431526962819274,-0.0783699499549237,2.7818863081340375e-05,False,site_price,commercial,0.0783699499549237,0.020471168345025825,0.0001044290654611064,0.024584836667523105
rtms_apt_n,kiscon_amt_priv,4732,-0.043282301301405805,0.0029015658513680312,-0.06082766911702278,2.825676536311828e-05,False,rtms_apt,kiscon,0.06082766911702278,0.0003416263686346621,0.00010590793860826602,0.0006188410830398772
vac_office,rtms_fac_unit_3m,4267,0.02730044176903564,0.07456402339125397,0.06394880355472253,2.9107784387851103e-05,False,commercial,rtms_fac,0.06394880355472253,0.018668593706079983,0.00010892819933962912,0.02263492431775512
house_idx_yoy_pct,rtms_fac_unit_3m,4064,-0.10441636356372709,2.5115558410226002e-11,-0.06546941389589779,2.9558603773561977e-05,False,land_house,rtms_fac,0.06546941389589779,0.010746181602583782,0.00011044377533997576,0.013509607792225035
rtms_land_n,kiscon_amt_all,4732,0.010693668556918667,0.46207207889863067,0.06057306257821454,3.0524091274751904e-05,False,rtms_land,kiscon,0.06057306257821454,0.00010452045710152014,0.00011387470583924472,0.00021383026129394552
rtms_fac_med_unit,kiscon_cnt_priv_yoy_pct,3740,0.02725936938344859,0.09555141641073356,0.0680794075948282,3.088023951397618e-05,False,rtms_fac,kiscon,0.0680794075948282,0.00015810358375101252,0.00011502531256365161,0.00030927994862633637
house_idx,kiscon_cnt_all,4732,-0.005627789083491019,0.6987312027358187,0.06035425706511124,3.2609695044659074e-05,False,land_house,kiscon,0.06035425706511124,0.00011461794250289259,0.00012127988434819193,0.00023075601686921876
rtms_land_dae_n,kiscon_amt_indiv,4732,0.028019634446384695,0.053938920536025226,0.060317910284009485,3.2968992643764976e-05,False,rtms_land,kiscon,0.060317910284009485,4.701359697856233e-05,0.00012242723000227055,0.0001031309829674243
apt_idx,rtms_land_unit_3m,4732,0.1045658919879896,5.557782981229318e-13,0.06017802076455686,3.4387226325044495e-05,False,land_house,rtms_land,0.06017802076455686,0.015722379681960996,0.0001274972545282419,0.01927832985235605
land_chg_cum12_pct,kiscon_amt_all,4732,-0.10296143852224929,1.2505236166214333e-12,-0.06010210066991722,3.518097960520695e-05,False,land_house,kiscon,0.06010210066991722,0.0004893609715344027,0.0001302398784155895,0.00084032800315523
rentidx_office,unsold_total,4377,-0.12695739937360273,3.424366600789926e-17,-0.06241517561076112,3.5935611734005e-05,False,commercial,unsold,0.06241517561076112,0.08097755649128224,0.00013282948509041727,0.08792841970941806
land_chg_pct,rtms_fac_n,4732,0.04695555013171652,0.0012336692612852885,0.05996522695305747,3.665614752433697e-05,False,land_house,rtms_fac,0.05996522695305747,7.599196955143661e-05,0.0001352853224098807,0.00016111146617190053
rtms_apt_n_3m,unsold_completed,4377,0.04965582523490017,0.0010152592548960092,0.062304090846524586,3.710565672470607e-05,False,rtms_apt,unsold,0.062304090846524586,0.008887975752505328,0.00013673491239532358,0.011492288920190025
rtms_apt_n_3m,ah_rate_med,3478,-0.054828979911687684,0.0012173370181734157,-0.0698275784757875,3.76245844013455e-05,False,rtms_apt,applyhome,0.0698275784757875,0.0008944979924414564,0.00013843549375151552,0.00143839825479463
vac_midlarge,kiscon_amt_pub,4732,-0.1004178539111435,4.40999739892246e-12,-0.0598574787335727,3.785851671951607e-05,False,commercial,kiscon,0.0598574787335727,2.309116368182096e-05,0.00013908388002139288,5.4260660168737174e-05
min_bid_mn,house_idx_yoy_pct,2688,-0.01836891549379769,0.341101661282732,-0.07928539354649908,3.86857353373559e-05,False,site_price,land_house,0.07928539354649908,0.056018335764292715,0.0001419065786347454,0.06252634830161496
yield_midlarge,kiscon_amt_priv,4732,-0.04987339728292987,0.0005991539169000313,-0.0596645401338204,4.010560450489319e-05,False,commercial,kiscon,0.0596645401338204,0.00012410809839757952,0.00014689134780667567,0.00024788959653621804
vac_office,rtms_apt_n_3m,4636,0.1733400517283713,1.3447811736628578e-32,0.06017616751646942,4.133352533466634e-05,False,commercial,rtms_apt,0.06017616751646942,0.022982948676936843,0.0001511590228475658,0.027298995376831087
discount_ratio,house_idx,2853,-0.022218254032393105,0.23547199968164034,0.07666746316847955,4.143730577738429e-05,False,site_price,land_house,0.07666746316847955,0.06365304733475763,0.00015130894988408505,0.07042662234268372
vac_office,kiscon_amt_indiv,4636,-0.018788488886571038,0.2008823023722782,-0.05997231708346707,4.3890670238710196e-05,False,commercial,kiscon,0.05997231708346707,0.0029638574982588928,0.00016002498528788436,0.004204799703137382
min_bid_mn,yield_midlarge,2873,0.015784463710769747,0.3976991149261618,-0.07603670258771675,4.508823152338576e-05,False,site_price,commercial,0.07603670258771675,0.021278910013103003,0.00016414295766066416,0.025474278706538137
rtms_land_n,ah_supply_sum,3877,0.08134776489747782,3.937844745495401e-07,0.06545385557381266,4.531146892173777e-05,False,rtms_land,applyhome,0.06545385557381266,5.3953632978887e-05,0.00016470684781506488,0.00011666896703981548
rtms_land_dae_n_3m,kiscon_cnt_priv_yoy_pct,4732,0.03352177587153309,0.021111405016010276,0.05913395891198907,4.6955704111056854e-05,False,rtms_land,kiscon,0.05913395891198907,0.0013620749405958144,0.00017042657666814309,0.0020969875860288503
rtms_apt_n,rtms_land_n_yoy_pct,4724,-0.03133164641377985,0.03128525614783734,0.059173441311326604,4.710181546395042e-05,False,rtms_apt,rtms_land,0.059173441311326604,0.0003324198158614067,0.00017069981243326393,0.000606506346727903
rentidx_midlarge,rtms_fac_n_3m,4732,0.0653743175176335,6.773143775415721e-06,0.0589579886959455,4.9462715852893864e-05,False,commercial,rtms_fac,0.0589579886959455,0.03727269667227162,0.00017898670451272402,0.04241375828224012
rtms_apt_unit_3m,rtms_fac_n_3m,4732,-0.018512118992539395,0.20294257377230218,-0.05893253423648228,4.983569399065356e-05,False,rtms_apt,rtms_fac,0.05893253423648228,0.008521840732641284,0.00018006600077582468,0.0110376742595132
rtms_apt_n_yoy_pct,kiscon_amt_priv,4732,-0.0967890811491848,2.5236467933577673e-11,-0.05887972983202221,5.0617940145648635e-05,False,rtms_apt,kiscon,0.05887972983202221,0.004688641672324412,0.00018261861639373234,0.006435224284438027
house_idx_yoy_pct,ah_n_pblanc,3674,-0.03319600355458996,0.04422028011854437,-0.06676526352799535,5.121313719854741e-05,False,land_house,applyhome,0.06676526352799535,0.00012964234506340766,0.0001844897767541095,0.00025758780079352463
rtms_nrg_n,rtms_apt_n,4732,0.022839176072061373,0.11620910767885267,0.05874412413241961,5.268045388468326e-05,False,rtms_nrg,rtms_apt,0.05874412413241961,0.0004115190347533382,0.00018949237889863678,0.0007196842105478888
ah_supply_sum,kiscon_amt_all,3877,0.03603494686257438,0.02484905032769974,-0.06481267294274455,5.37843434187965e-05,False,applyhome,kiscon,0.06481267294274455,3.969565802974806e-05,0.00019317476548330782,8.884168012239529e-05
min_bid_mn,ah_supply_sum,2416,-0.024986531512602946,0.21955410765617664,-0.08182218832247493,5.662218580836108e-05,False,site_price,applyhome,0.08182218832247493,0.0003192644306950765,0.00020306468422343782,0.0005867353581054795
rtms_land_dae_n,rtms_apt_n,4732,0.021849122416867324,0.1328975254994337,0.05847630214270904,5.6990049349299056e-05,False,rtms_land,rtms_apt,0.05847630214270904,7.785932464177137e-05,0.00020408026587193272,0.00016458322845008255
minbid_unit_land_mn_m2,kiscon_cnt_pub,2850,0.028050491349071355,0.13436096926108407,0.075283006269396,5.7471420131158784e-05,False,valuation,kiscon,0.075283006269396,3.711017397556304e-05,0.00020549869809509297,8.379363907868956e-05
land_chg_cum12_pct,ah_under_ratio,3825,-0.012979765384909633,0.42224899678634403,0.06498056243053807,5.7764144089166506e-05,False,land_house,applyhome,0.06498056243053807,0.01382901109994461,0.00020623938852576485,0.017122707055233215
rtms_apt_unit_3m,kiscon_amt_priv,4732,0.07749278156722211,9.433512579492631e-08,0.05839724563551608,5.832466288636585e-05,False,rtms_apt,kiscon,0.05839724563551608,9.410134138598814e-05,0.00020793259993512084,0.0001946128558909128
rentidx_midlarge,kiscon_amt_pub,4732,0.05530976741383298,0.0001408664834170643,0.058199514555424575,6.179345638670995e-05,False,commercial,kiscon,0.058199514555424575,9.722845517901035e-05,0.00021997375168681093,0.00019999023707552535
rtms_apt_unit_3m,kiscon_amt_indiv,4732,-0.03398012124169829,0.01941142661616245,-0.057906709262953784,6.729063581502914e-05,False,rtms_apt,kiscon,0.057906709262953784,0.003152851416892588,0.00023918942819206522,0.004456264851809077
vac_midlarge,rentidx_office,4636,-0.09079279043773471,5.90137956080592e-10,-0.05816509016486597,7.412488728046955e-05,True,commercial,commercial,0.05816509016486597,,0.0002630942243680878,
rtms_apt_n_yoy_pct,kiscon_amt_all,4732,-0.010588226817397168,0.466499016146737,0.05751276472383283,7.541950848889838e-05,False,rtms_apt,kiscon,0.05751276472383283,0.0011199062493936207,0.0002672956109680075,0.0017635038242526102
unsold_pct_completed,kiscon_cnt_priv_yoy_pct,4041,-0.001951195077170926,0.9013176566433727,-0.06218627151989962,7.630572273481498e-05,False,unsold,kiscon,0.06218627151989962,0.013520123738565593,0.0002700393418368636,0.016767604440475956
rtms_land_dae_unit_3m,rtms_nrg_med_unit,4711,0.04861365849919664,0.0008445354152768696,0.05744315721936744,7.982616465747122e-05,False,rtms_land,rtms_nrg,0.05744315721936744,0.00034346651750882806,0.00028208366103299947,0.0006206930637838107
land_chg_cum12_pct,capret_office,4636,0.010271268567490987,0.4844384128049856,-0.057898076382449974,7.999322281483072e-05,False,land_house,commercial,0.057898076382449974,0.09712488013770026,0.0002822601273554056,0.10353621351757655
vac_office,rtms_apt_unit_3m,4636,0.08309625093406273,1.4604361791374194e-08,0.057865897356998555,8.072937510263921e-05,False,commercial,rtms_apt,0.057865897356998555,0.07990052610152709,0.0002844412192943867,0.08725827239001305
unsold_pct_completed,minbid_vs_rtms_all_3m,2444,0.010094409958569674,0.6179252020123823,0.0792803126420437,8.725765966666432e-05,False,unsold,valuation,0.0792803126420437,0.01582532355531896,0.0003069941018929358,0.019373258997559824
rtms_nrg_n_3m,rtms_fac_med_unit,3740,-0.02613192613294836,0.11007621425163883,0.06394687461359282,9.100412653370655e-05,False,rtms_nrg,rtms_fac,0.06394687461359282,8.768624016397553e-05,0.00031968671008139723,0.00018284026451774015
rtms_land_dae_med_unit,rtms_nrg_med_unit,4645,0.024589625739656527,0.09379903168665088,0.057383033117636574,9.113060988627381e-05,False,rtms_land,rtms_nrg,0.057383033117636574,0.00046711735869475746,0.00031968671008139723,0.0008039502840120656
unsold_pct_completed,kiscon_cnt_indiv,4041,-0.03421724020752087,0.02962150520177776,-0.06138661224353943,9.43218932956611e-05,False,unsold,kiscon,0.06138661224353943,0.0005955624906159862,0.0003304008180850919,0.001002288093963489
rtms_apt_n_3m,rtms_nrg_n_yoy_pct,4716,0.007806975443109701,0.591961622630898,0.05675706401521938,9.627369694597197e-05,False,rtms_apt,rtms_nrg,0.05675706401521938,0.00012665439838688286,0.00033674834490535915,0.00025231151804630997
rtms_land_n_3m,kiscon_amt_priv_yoy_pct,4732,0.0279216445391237,0.05478418588217597,0.05648438200727488,0.00010123545251877476,False,rtms_land,kiscon,0.05648438200727488,2.901959518220032e-05,0.0003535904935800684,6.694794146896669e-05
land_chg_cum12_pct,rtms_nrg_unit_3m,4730,-0.000999610528214803,0.9452044932467191,-0.056487461503711235,0.00010149002232696538,False,land_house,rtms_nrg,0.056487461503711235,0.04856746278846624,0.0003539666480578677,0.054611413713253155
min_bid_mn,vac_office,2829,-0.028586366792687376,0.12848579341597108,-0.07295634908663526,0.00010279892241913417,False,site_price,commercial,0.07295634908663526,0.08527513193293967,0.00035801358819380547,0.09233070632967362
rtms_apt_unit_3m,kiscon_amt_all,4732,0.06380557458992497,1.120689761493325e-05,0.05633157518923799,0.00010571860322542581,False,rtms_apt,kiscon,0.05633157518923799,0.00020596432931085928,0.00036765055378539137,0.00039382263452325257
round_no,rtms_apt_n,315,0.08399398858262977,0.136896388546502,0.2166631857229574,0.0001060810888678494,False,site_price,rtms_apt,0.2166631857229574,9.104769718781824e-05,0.00036819791775666007,0.00018932932100151794
yield_midlarge,rtms_apt_n_3m,4732,-0.024460906166992317,0.09247938175081508,-0.05631614545723627,0.00010618155719538536,False,commercial,rtms_apt,0.05631614545723627,0.013954057519485641,0.00036819791775666007,0.01724939683597655
min_bid_mn,capret_midlarge,2873,0.015804682299314685,0.3970948428574221,-0.07199749832323489,0.00011226634984292488,False,site_price,commercial,0.07199749832323489,0.030920725474849142,0.000388738366553806,0.035721203402451294
discount_ratio,ah_n_pblanc,2400,-0.06731467878404031,0.0009676843208951004,-0.0785353366734942,0.00011745636623974886,False,site_price,applyhome,0.0785353366734942,9.796622661428778e-05,0.0004061260296094616,0.00020096315135201197
ah_n_pblanc,ah_under_ratio,3825,0.075421286795912,3.0167471530662546e-06,0.0622263947133626,0.00011765366996190204,True,applyhome,applyhome,0.0622263947133626,,0.00040622542207476204,
rtms_fac_med_unit,unsold_total,3461,-0.046890249045431404,0.005796312197403543,-0.06526657281547932,0.00012185702986384508,False,rtms_fac,unsold,0.06526657281547932,2.3682223851517747e-05,0.00042013654073228413,5.54778021706851e-05
vac_midlarge,unsold_completed,4377,0.07453517692497,7.948631784762705e-07,0.05793345455216972,0.00012559501292471853,False,commercial,unsold,0.05793345455216972,0.06285255666922462,0.0004324056873551023,0.06968034843545032
apt_idx_yoy_pct,rtms_nrg_unit_3m,4394,0.05428545531601707,0.00031813821004082293,0.057728699774802904,0.00012877936197118228,False,land_house,rtms_nrg,0.057728699774802904,0.027450314528505215,0.0004421094439994519,0.032152451739406576
vac_midlarge,rtms_nrg_n_3m,4732,0.07728185273136255,1.0221597230827557e-07,0.05563092270752937,0.0001287804272562719,False,commercial,rtms_nrg,0.05563092270752937,0.012302500361842439,0.0004421094439994519,0.015307537335472805
ah_supply_sum,kiscon_amt_indiv,3877,0.04897426790041635,0.0022864544826990524,-0.06134644884025362,0.00013229888338437315,False,applyhome,kiscon,0.06134644884025362,2.4602225636938257e-05,0.0004535424024983489,5.745565925672658e-05
capret_midlarge,rtms_apt_med_unit,4731,0.004217089762196735,0.7718272327799705,0.05552407960191634,0.00013290601285878282,False,commercial,rtms_apt,0.05552407960191634,0.005033153003918933,0.00045497654970123093,0.006821464382579781
land_area_m2,min_bid_mn,2849,-0.05184868659017078,0.005637996776710854,-0.07135730241053173,0.0001378705569714904,True,site_price,site_price,0.07135730241053173,,0.00047130218766140686,
rtms_apt_unit_3m,rtms_fac_n,4732,-0.02236350891775704,0.12400918460691192,-0.05529812405136212,0.0001413241092034846,False,rtms_apt,rtms_fac,0.05529812405136212,0.001025417882641655,0.0004824236588957477,0.0016282263031904103
rtms_land_med_unit,rtms_apt_n_3m,4723,-0.02284512262138446,0.11646177478800197,-0.05533978792814282,0.0001417551670637812,False,rtms_land,rtms_apt,0.05533978792814282,0.0006797073431188405,0.00048321068263608587,0.0011239605085559912
discount_ratio,appr_vs_rtms_dae_3m,2829,-0.02791860489989318,0.1376557844881693,-0.07139836533794172,0.0001442682836231016,False,site_price,valuation,0.07139836533794172,0.01965589153567615,0.0004910827168526481,0.023680669326314602
yield_office,rtms_land_unit_3m,4636,0.08157004010854585,2.671173349268551e-08,0.05550204698809187,0.0001562444602148395,False,commercial,rtms_land,0.05550204698809187,0.014822172482518603,0.0005310989409277338,0.01825553825973379
rtms_apt_med_unit,rtms_fac_n_3m,4731,-0.01906665372057094,0.18978335602554847,-0.05464491892603397,0.00016962979697749298,False,rtms_apt,rtms_fac,0.05464491892603397,0.0037598551497892707,0.0005757856488954339,0.005274916929186796
rtms_nrg_med_unit,kiscon_amt_priv_yoy_pct,4711,0.03847126335044082,0.008270604563002885,0.054729433701830546,0.00017109285808866238,False,rtms_nrg,kiscon,0.054729433701830546,0.00014243099738653342,0.0005799350042105152,0.00028079253770488016
rtms_land_dae_n_3m,rtms_nrg_n_3m,4732,0.056054426551052666,0.0001143314871574267,0.05443363091917044,0.00017949602379949513,False,rtms_land,rtms_nrg,0.05443363091917044,0.01786931558289373,0.0006075637884224484,0.021770161360218847
rtms_nrg_unit_3m,rtms_apt_n_yoy_pct,4730,-0.04815240497675298,0.0009239086853078502,-0.054437443830669806,0.0001798750368127625,False,rtms_nrg,rtms_apt,0.054437443830669806,0.004555055783161954,0.0006079927611763781,0.006274568674083346
rtms_land_n_yoy_pct,kiscon_amt_indiv,4724,0.0019051455361396674,0.8958475228334969,0.05443758313571285,0.00018157956153001649,False,rtms_land,kiscon,0.05443758313571285,0.001772089322505943,0.0006128945984416522,0.0026581339837589146
rtms_land_dae_n,appr_vs_rtms_dae_3m,4548,0.007974779635205296,0.5908043609982364,-0.05531565421985434,0.0001897717968595943,False,rtms_land,valuation,0.05531565421985434,0.0003297122415906184,0.0006396503922120591,0.0006040633113072974
yield_midlarge,minbid_unit_land_mn_m2,2850,-0.005257831034870097,0.779040097440216,-0.06965027022679394,0.00019828199298834364,False,commercial,valuation,0.06965027022679394,0.03432800562979521,0.0006674016803099276,0.03941748301515063
rtms_land_n,rtms_fac_med_unit,3740,-0.07270023646073465,8.57002462930154e-06,-0.06075781790383779,0.00020090961793517193,False,rtms_land,rtms_fac,0.06075781790383779,0.002471755236304052,0.0006753028998936741,0.0035939889355455466
ah_supply_sum,kiscon_amt_priv,3877,0.10663306818085809,2.805927302717599e-11,0.05966626658477982,0.00020138920562405425,False,applyhome,kiscon,0.05966626658477982,0.0012202930826823444,0.0006759721247269788,0.0019057663575224267
rtms_land_dae_n_3m,kiscon_amt_pub,4732,0.0429012822704345,0.0031599042522170314,0.05398170062391388,0.000203120279066309,False,rtms_land,kiscon,0.05398170062391388,0.0038919789153695206,0.0006808343150901318,0.005440169423140822
rentidx_office,rtms_land_n_yoy_pct,4628,0.0023032687854848913,0.8755223598158632,-0.05436195278550967,0.00021564340772146356,False,commercial,rtms_land,0.05436195278550967,0.0019048625568360844,0.00072180640640101,0.0028238099231222423
rtms_apt_n_3m,ah_n_pblanc,3877,0.13107209866922578,2.526476770286078e-16,0.05934891488216114,0.00021776655819909544,False,rtms_apt,applyhome,0.05934891488216114,0.00022922806742742274,0.0007279020877390014,0.0004338755690209822
yield_office,rtms_land_med_unit,4627,0.05066511579150248,0.0005655316902866885,0.05425737951857307,0.00022212920425451112,False,commercial,rtms_land,0.05425737951857307,0.004449397553575984,0.00074088962031215,0.006151352901938382
yield_office,rtms_apt_unit_3m,4636,0.060850541503263314,3.384411502180327e-05,0.054202428069029036,0.00022226688609364498,False,commercial,rtms_apt,0.054202428069029036,0.026925063607855737,0.00074088962031215,0.03163486575597911
land_chg_pct,kiscon_cnt_priv,4732,0.030264390745446124,0.03736072715086273,0.05346297442081052,0.00023382652166811652,False,land_house,kiscon,0.05346297442081052,0.0017608357173459765,0.0007783451895306089,0.0026464837811199923
rtms_nrg_unit_3m,kiscon_cnt_pub,4730,-0.02306408828542418,0.11273380184569727,-0.05346910863486885,0.00023415253668494643,False,rtms_nrg,kiscon,0.05346910863486885,3.7160927276458366e-05,0.0007783553288423737,8.379363907868956e-05
land_chg_pct,kiscon_amt_indiv,4732,0.00026018641718748327,0.9857239147923932,0.053451398953596636,0.00023455900079323637,False,land_house,kiscon,0.053451398953596636,0.007653015035184563,0.0007786324957461428,0.010032190693791162
house_idx_yoy_pct,minbid_unit_land_mn_m2,2665,-0.0015597664392185346,0.9358530439687001,-0.0710304458710015,0.0002427730675981544,False,land_house,valuation,0.0710304458710015,0.05730246136337369,0.000804791049396908,0.06386573887635923
min_bid_mn,kiscon_cnt_pub,2873,0.031595570914316,0.09041357558989066,0.06839743962861684,0.00024366324874938595,False,site_price,kiscon,0.06839743962861684,0.0002052853584564307,0.0008066324580851926,0.00039382263452325257
yield_midlarge,rtms_land_dae_n_3m,4732,-0.029364831107320365,0.04339428635849104,-0.05330407629717081,0.00024407136931395404,False,commercial,rtms_land,0.05330407629717081,0.028947708815860507,0.0008068751715317274,0.03354398624616508
rtms_land_n_yoy_pct,kiscon_cnt_indiv,4724,-0.007650655174588083,0.5990907716228682,0.0532741010376754,0.00024905096547580733,False,rtms_land,kiscon,0.0532741010376754,0.002773522545551854,0.0008222093517762954,0.003956961676830559
rtms_nrg_n,kiscon_amt_indiv,4732,-0.007157812921657406,0.6225363746280972,0.05322128572937171,0.000249574589403963,False,rtms_nrg,kiscon,0.05322128572937171,0.0005722257698810296,0.0008228108898270189,0.0009651541318660032
apt_idx,rtms_apt_unit_3m,4732,0.23585375517054627,8.032117306946642e-61,0.05314546983643208,0.00025471604824572376,False,land_house,rtms_apt,0.05314546983643208,0.10868057155136102,0.0008386143118472599,0.11488656519148051
land_chg_pct,unsold_pct_completed,4041,-0.07042000355771132,7.439948252276794e-06,-0.05740222659705887,0.0002613478072605815,False,land_house,unsold,0.05740222659705887,0.04804544322172921,0.0008592745095470689,0.0541045866547366
bldg_area_m2,minbid_vs_rtms_dae_3m,916,0.06670357819733225,0.04355918229366532,0.11999574183799931,0.00027271158514099525,False,site_price,valuation,0.11999574183799931,0.04034678278540582,0.0008954154226019055,0.04572438192481071
rtms_apt_med_unit,ah_n_pblanc,3877,0.06328540627875204,8.040709093576726e-05,0.05822574370657093,0.0002863261750053787,False,rtms_apt,applyhome,0.05822574370657093,0.00018716123531636875,0.0009388382064802212,0.0003623861673600099
vac_office,rtms_apt_n_yoy_pct,4636,-0.019342305966875917,0.1879223014953144,-0.0532186291591587,0.0002887922788907687,False,commercial,rtms_apt,0.0532186291591587,0.006064719636495353,0.0009456377610417833,0.008089845701405926
house_idx,rtms_apt_unit_3m,4732,0.2516051131088698,3.104713308871035e-69,0.052479248856365755,0.00030436298324290867,False,land_house,rtms_apt,0.052479248856365755,0.11631881109109243,0.0009952710849598506,0.12244934482404876
rtms_fac_n_yoy_pct,kiscon_cnt_indiv,3791,0.05780269534511409,0.00036975628155350957,0.058591418472203984,0.0003068478873283969,False,rtms_fac,kiscon,0.058591418472203984,0.0009031924462368224,0.0010020371388366348,0.0014462511955564308
bldg_area_m2,appr_vs_rtms_dae_3m,1260,0.04735489065560243,0.09291721250919445,0.10145738992653547,0.0003096182531984385,False,site_price,valuation,0.10145738992653547,0.026418028081415468,0.0010097158189556654,0.031087260951619133
excess_pp_med,n_rounds_m,446,0.1894823077423906,5.6509705397595984e-05,0.16994500479740812,0.00031190524731259663,False,excess,site_price,0.16994500479740812,0.011987823526701247,0.0010157995216531863,0.014965062593365537
house_idx,rtms_apt_n,4732,-0.10992019151925843,3.393615557800471e-14,-0.05237303113109673,0.0003130698669751858,False,land_house,rtms_apt,0.05237303113109673,0.024989884213947544,0.001018216436451009,0.02949816814679034
rtms_land_dae_n,rtms_apt_n_yoy_pct,4732,-0.007956023112070764,0.5842721167353422,0.05232286034979023,0.000317263032037912,False,rtms_land,rtms_apt,0.05232286034979023,0.0003455411579320611,0.0010304634868077735,0.0006209430939269815
appraisal_mn,appr_vs_rtms_dae_3m,4548,-0.0016510637540572883,0.9113663006715127,0.053338779930830534,0.00031983698810827114,False,site_price,valuation,0.053338779930830534,0.03087179130861073,0.001037425493056438,0.035719039029322476
yield_office,appr_vs_rtms_dae_3m,4453,0.006134007013198413,0.6823810487114634,-0.05362916825831164,0.00034321407922702137,False,commercial,valuation,0.05362916825831164,0.022485385955072656,0.0011117552835176363,0.026876232976220705
apt_idx,rtms_apt_n,4732,-0.11252264896848356,8.294363573908334e-15,-0.05191712049398199,0.00035315687210944724,False,land_house,rtms_apt,0.05191712049398199,0.01974344571299258,0.0011424269285688158,0.023748455302949868
discount_ratio,apt_idx_yoy_pct,2668,-0.05220404141963467,0.006995583600992894,-0.0690366777613034,0.00035900782829665663,False,site_price,land_house,0.0690366777613034,0.07585172821567454,0.0011597974077680194,0.0831957539244176
appr_vs_rtms_all_3m,kiscon_amt_indiv,4548,-0.005446588599099359,0.7134597783271166,0.052879031995511,0.00036024190197795567,False,valuation,kiscon,0.052879031995511,0.0005154883624511886,0.0011622262165553857,0.0008792262182032632
house_idx_yoy_pct,unsold_pct_completed,3906,0.03934354580650218,0.013930212409095213,0.05699339053275019,0.000365622563364358,False,land_house,unsold,0.05699339053275019,0.10502151569911611,0.001178008526347731,0.1114843782036771
rtms_apt_unit_3m,ah_rate_med,3478,0.0021632867854849123,0.8985183985498356,-0.060377218664194585,0.00036707263122446996,False,rtms_apt,applyhome,0.060377218664194585,0.00948321099234195,0.0011811015236995628,0.012137870393233626
rtms_nrg_unit_3m,unsold_pct_completed,4041,0.010462553367490706,0.5061112393589141,0.055959198890468576,0.0003723393605571837,False,rtms_nrg,unsold,0.055959198890468576,0.040362761382902734,0.0011964504785904168,0.04572438192481071
minbid_unit_land_mn_m2,kiscon_cnt_all,2850,0.03157883593921211,0.09188649627599849,0.06657694284547434,0.000375652139790419,False,valuation,kiscon,0.06657694284547434,0.00011367515156757158,0.0012054882248933552,0.00022946659585049687
rtms_nrg_n_yoy_pct,rtms_fac_n_yoy_pct,3784,0.021801313484093494,0.17998306126389962,0.057780779072239934,0.0003763483114430355,False,rtms_nrg,rtms_fac,0.057780779072239934,0.0011392771213181163,0.0012061162640661111,0.0017902926192141827
